0,1,2,3,4,5
0.4172002,0.39876178,0.36498392,0.290851,0.13116604,-0.45059928
-0.28621703,-0.012708211,0.2789938,0.519868,0.22130644,-0.27951849
0.508564,0.14481188,0.25201368,-0.12238912,0.16415954,0.6706833
-0.29366,-0.31130698,0.27441642,1.2098665,0.38278762,0.29689884
-0.29716936,-0.07278416,0.052311204,0.43101713,0.2008447,0.11965091
-0.27702388,-0.10459839,0.075571656,0.16249663,0.47871605,0.39574394
-0.22965488,0.36580616,-0.039566148,0.010615256,-0.24242586,0.04528339
0.3497003,-0.026456237,0.6973078,-0.24171847,0.21767977,-0.4374168
0.13868028,-0.5257388,1.0897775,0.12640311,-0.0920727,0.34702772
0.6920747,0.30202383,0.34380028,-0.10548332,0.0010322966,0.26723894
0.064198524,-0.06647983,-0.18754734,0.14063093,0.46247068,-0.16037175
-0.6070412,1.1263151,-0.3020833,0.36942074,-0.23836672,0.1443121
0.8676108,0.24362928,-0.023039792,1.0036123,0.67682886,-0.98121834
0.32164288,-0.29374987,-0.06326987,0.19954897,-3.4093857e-05,-0.2291055
0.33778745,0.22717275,0.14020514,-0.10371411,-0.41843814,-0.19549707
0.69319975,-0.55099404,0.10703318,0.5406538,-0.5019906,-0.04686865
-0.057118434,0.42891872,0.4284853,0.09633757,-0.45643115,0.6492221
0.57350767,0.96458775,-0.019613419,0.49214575,-0.10865812,-0.017486818
0.54225737,0.908634,-0.20045382,0.3910699,-0.07171579,-0.29785705
0.5304169,0.1839343,-0.1902131,0.95989573,-0.22603938,-0.0601767
-0.23201054,0.92443913,0.8184365,0.96683264,-0.3805033,0.5746717
-0.047436643,0.52013123,-0.04259103,0.7650297,0.9519349,-0.5362754
0.42739037,0.26969802,-0.4820617,0.41455457,-0.005750388,-0.14527872
-0.026303045,0.24571037,0.90061975,-0.32520115,1.681425,0.2774933
-0.096591726,-0.07755459,0.30469713,0.16958115,-0.18076152,0.5926161
0.5122069,0.43334335,0.65981543,-0.021837719,1.0117561,0.53206867
-0.18910393,-0.22916882,0.07178883,0.14789833,0.15321535,0.15440466
0.6475997,0.49444124,0.1983782,0.033104114,-0.3278383,-0.040044103
0.044284478,0.42159274,-0.24539873,0.3803391,-0.39034945,0.44766757
0.36030772,-0.21922088,0.47716382,0.03561659,1.0724956,0.2857121
0.031964965,0.9074118,-0.18344606,-0.0528042,-0.29982755,0.5978019
0.37238008,-0.06366271,0.024293996,0.29740876,0.24244466,-0.57897884
-0.012331065,0.7812021,0.4124545,-0.4677416,-0.5474742,0.50539035
0.19377255,-0.33715463,-0.085867435,-0.34588438,0.67327374,0.14833435
0.040422432,0.10987396,0.68811375,-0.48555654,0.4387988,0.17674181
0.07685941,0.59367776,-0.15361498,0.4769462,-0.4521052,0.031941038
-0.003615316,0.33089793,-0.07383558,0.19127849,-0.12468671,0.25443554
0.33897153,-0.18597376,0.8569345,1.0642586,-0.018192388,-0.7866918
0.6110244,-0.16191196,-0.026567023,-0.07144485,0.37161368,-0.2217601
-0.2759841,0.051833037,-0.118761,0.3129825,0.061144598,0.54136926
-0.3463396,-0.26039255,0.26337898,1.1525707,0.5616023,-0.060734965
-0.24073029,0.93309516,-0.018609758,-0.2800509,0.008404732,0.5400465
0.80045515,-0.13936143,0.73831373,-0.11752766,0.19654748,-0.52405775
0.29055396,0.4880899,-0.24838763,0.1286231,0.28134897,-0.36394235
-0.064566284,0.88588977,-0.3427627,0.23900945,-0.09902772,0.69672287
-0.028489891,0.08375506,-0.18606564,0.53706443,-0.17633598,-0.07059151
-0.17300221,0.52694505,0.073886424,0.017768156,0.2648265,-0.5493831
-0.42250043,0.16352104,0.12482366,-0.21862477,0.2748842,0.3883289
0.45785525,0.6012516,0.30550534,-0.31511796,0.14397141,-0.1779444
0.27745727,0.28481877,0.5490127,-0.4233696,0.039306037,-0.06089415
0.04395757,0.13771263,-0.3038347,0.02499424,0.6911228,0.53268415
-0.035630763,-0.19259591,0.089241706,0.081864,-0.17121416,0.056834687
-0.04982844,0.39303407,-0.24678057,0.25038612,-0.4303288,0.44233686
0.9026963,0.49869308,0.35129237,-0.29888606,0.6488747,0.74321246
0.062082432,-0.43218172,1.1650621,0.5125445,0.2908124,1.0603957
0.423262,-0.05705818,-0.397166,0.53322875,0.085193105,-0.20098959
-0.068353795,0.04579094,0.9807377,-0.52364546,-0.032621227,1.030448
0.30973804,-0.018015936,0.11764754,-0.37359813,-0.26205835,-0.12812334
-0.1732277,0.5190432,0.6797912,0.89188206,0.28488424,-0.19931923
0.29173332,-0.20689721,-0.55354494,0.49002197,0.65241814,0.7509133
0.11874498,0.03149217,0.28854805,0.5426184,-0.56668305,0.10369222
-0.16817349,0.13083296,0.8477992,0.17794731,-0.18030214,0.38257676
0.93000597,-0.5194981,0.38181365,0.5149909,1.2550614,0.044495128
0.59688866,0.059103902,-0.2561403,0.1677733,0.60242426,0.8414221
-0.010042615,0.038294572,-0.13529731,-0.23101664,0.7868035,0.49687415
-0.12464421,0.03897419,-0.09013623,-0.05328349,0.04472108,0.3466668
-0.1030612,-0.06722012,-0.24365705,-0.06972163,0.32299867,1.0086285
0.35358903,1.0045466,1.3851924,0.2948187,-0.48508757,-0.004289539
0.41215128,-0.08649248,0.2555288,0.65626615,0.011747077,-0.2897547
0.9681816,0.29976237,-0.564624,0.9543475,0.18364045,-0.18478478
-0.07602072,-0.42575565,0.86405605,-0.0780911,0.9346656,-0.036023833
-0.06082299,0.41040573,0.16102359,0.07980206,-0.31485945,0.19430622
0.49124244,-0.44138685,0.92989874,0.17519465,0.90118724,-0.22725862
-0.17150515,-0.051635787,-0.03545745,0.51190114,-0.2741747,0.38132653
-0.3322316,-0.41784889,1.4150889,0.84801984,-0.19437325,1.2008324
0.62268317,0.51047117,0.1746978,0.7085047,-0.12448918,1.3445061
0.46635744,-0.62939936,0.052714914,0.23241435,0.11540107,0.7248867
0.11800768,0.38706562,-0.40108952,0.31300977,-0.09676057,0.25799292
0.16976103,-0.03220621,-0.29768553,0.14241534,0.07135402,0.097956024
0.09790213,0.44318554,-0.013606302,0.14233722,-0.70783615,0.35055766
-0.3766871,0.48311082,0.10362894,0.73763794,-0.025802955,0.13663164
0.0086462535,-0.10774599,-0.30162373,0.16004907,0.17996171,0.17265281
-0.18201831,-0.04279893,0.26065382,-0.056376822,0.34793127,0.18787897
0.32474613,-0.50996655,0.17211245,0.34815383,0.76977104,-0.63087523
0.4533532,-0.27354944,0.9329752,-0.9297243,1.587113,0.5682775
-0.5163219,0.5660358,1.3291558,0.42038828,-0.098104924,-0.13854188
-0.47610566,0.21067972,0.8151967,0.4463452,0.27352688,0.2763877
-0.107611194,-0.026581615,0.11378339,0.181007,0.42842275,0.17632367
0.5667702,0.8109987,0.50577855,0.27409142,-0.04779373,0.7212451
-0.06892256,0.2796254,0.011629976,-0.17000054,-0.15385208,0.13692601
0.023706615,0.3771972,0.7826031,-0.3093077,-0.19030753,0.016183536
0.124248646,-0.043828998,-0.20993567,0.42633858,0.21108878,0.06738624
-0.08695506,0.45412916,-0.27972525,-0.19653599,-0.1078286,-0.08285304
0.21836996,-0.44377652,0.60042447,-0.20054343,0.3986142,0.8618625
0.011485569,0.7580635,0.7096136,0.8486651,0.6034692,-0.30567268
0.789138,0.18375085,0.034270987,0.74892384,0.11150176,0.008778828
-0.4644094,0.8581793,-0.064179495,0.4067675,0.11201199,-0.15756512
0.0421469,-0.22837594,0.42059535,-0.036398165,0.10670418,-0.493246
0.6832446,0.33552462,-0.11859654,0.16234365,0.24007556,-0.68984807
0.040120862,0.2698958,0.9032537,-0.04772035,-0.58502376,-0.15238778
-0.09616187,0.8373131,-0.35328028,0.8676704,-0.06976184,-0.04763755
-0.43421674,-0.56338584,0.13351849,0.38964376,1.3879435,0.05096015
-0.08014346,-0.87376523,0.4707425,-0.13853157,0.9642171,0.69098043
-0.3153612,-0.12303723,0.25083774,0.1763527,0.20129743,0.5196579
0.40259424,0.3625426,0.28686514,0.069781356,0.27526027,-0.2508042
-0.09870794,0.6746086,0.38492626,0.262797,-0.05040372,-0.55047864
-0.0968028,0.5877275,-0.036755692,0.077755734,-0.3950665,-0.11558092
0.34280637,0.54642445,0.24501358,-0.12315822,0.3436624,0.29951912
-0.13199362,0.19237182,0.02591105,0.3618133,0.6169377,-0.459983
-0.71811676,0.07503718,1.1308501,-0.051126666,0.7506536,-0.03684068
0.24398696,-0.055508085,-0.20373584,-0.40450472,0.6735084,0.05604366
0.021739863,-0.39553308,0.5994264,0.15219992,-0.4364224,0.2752007
0.11526238,-0.3648954,-0.07644148,0.60000926,-0.1761184,0.1257087
0.081745945,0.36262453,0.30539635,-0.29104194,-0.10700938,-0.042588267
0.8120441,-0.07099445,0.21484473,-0.6383895,0.094852395,0.069108196
1.3939713,0.536334,0.57679826,-0.14287975,0.06755811,0.814183
0.017089345,-0.018203858,0.14314635,-0.04277522,-0.26075086,0.08891443
-0.16736808,0.8491105,-0.19957747,-0.26395556,0.32159042,0.25888118
0.34572697,-0.0023309374,0.41097087,0.3975634,0.4395163,-0.080061585
-0.18895271,0.82012784,0.042844158,-0.038940802,-0.06683699,-0.31823546
-0.42008445,0.10350896,0.812291,0.08653817,-0.1479953,0.13208465
0.12391316,-0.21224777,0.72977096,-0.029844835,-0.15707901,-0.36794585
-0.28115988,0.007350947,0.717948,0.008891489,0.04814177,-0.047590896
-0.092850044,-0.06903632,0.16248554,0.15474716,-0.2067891,0.33908653
0.15510678,0.53509295,0.05389323,0.32014793,-0.12971175,0.32217523
-0.70764333,-0.12375995,0.49058986,0.38188544,0.79637456,0.9057802
0.5165479,0.7704579,0.8363376,-0.65325886,-0.22685215,-0.10149552
-0.0022229776,-0.03362602,0.079393014,0.040908985,-0.24750078,-0.22096772
0.4536933,0.7212982,-0.34496233,-0.06305468,-0.3594626,0.77125055
0.020348728,0.8394094,-0.26826745,0.17933428,-0.21394372,0.22875595
1.0691724,0.05066034,0.14405331,-0.53959125,0.27627563,-0.20867127
0.15419903,0.689098,0.22191252,0.50175726,-0.24589849,0.4041683
0.26016662,-0.5431469,0.16460189,-0.012117788,0.2968747,0.709001
0.23520488,-0.06041304,-0.54007554,0.3055904,-0.14119866,0.23676498
0.27004957,-0.40370926,0.5258998,0.5834942,0.41822708,0.7458694
0.70792973,0.36074048,0.31924954,0.018351264,-0.49375024,-0.0664625
-0.18935132,0.56675,-0.16554476,0.26693517,-0.053620048,-0.08113397
0.47640905,-0.14991818,0.5578236,1.0458587,0.44861224,0.53311855
0.078977875,-0.38616407,-0.07723431,0.46963906,0.79452145,0.5401551
0.46446618,0.0023197206,-0.19470607,0.30596212,-0.11733353,-0.5609327
-0.27203545,0.35837477,0.5001243,0.22306034,0.73639685,-0.11982376
0.43867818,-0.01910881,0.41156602,-0.5683081,0.74034613,0.06826168
0.17196277,-0.114828795,-0.52763736,0.46061912,0.4524292,0.9458665
0.011679165,-0.47874746,-0.11947818,0.56501937,0.5308794,0.113157585
-0.09034777,0.7233336,-0.35019034,0.27090484,-0.2617275,0.126725
-0.14928222,0.21610698,-0.31459996,0.13376534,0.047090232,0.09094829
0.63253784,-0.075395525,-0.398709,-0.07067635,0.5013525,0.090630434
-0.032109052,-0.2784876,-0.048428636,0.6116494,0.0549237,-0.1545787
0.984717,-0.6239821,0.5995462,0.5771301,0.42261574,0.191488
-0.22219074,0.08128079,-0.053121578,-0.17833778,-0.1582321,0.48816118
0.35682806,0.32074434,0.15513453,-0.51619476,-0.08287183,0.20352383
-0.11946716,1.037873,-0.030925613,0.35845354,0.31779668,-0.31372696
1.0887917,-0.25068226,-0.008348491,-0.16902424,0.33472756,-0.18965617
-0.52373713,-0.06329004,0.36805272,0.53220093,0.27072325,1.0065303
-0.11928907,0.26610187,0.856588,-0.051977336,-0.40423524,0.3663631
0.21667406,0.45582357,-0.025786202,-0.51552707,0.13886306,-0.007601861
0.25982723,-0.09731776,1.0346854,-0.3179336,-0.17608918,-0.02487206
-0.45126623,0.8157882,-0.19570035,0.08262602,0.4582145,-0.13897868
0.81938225,0.5514005,0.08973463,0.028928608,0.10562933,-0.48854813
-0.10354333,0.23310813,0.96356994,0.0077976584,-0.33100337,0.054850496
-0.091317624,-0.09678076,0.12104522,-0.29405573,0.24648124,-0.13618648
-0.1724081,0.5587728,0.26427516,-0.57645166,0.5278999,-0.16459286
-0.095366806,-0.26620054,0.22211708,-0.09685607,0.16483691,0.22200942
0.35614687,0.34603688,-0.21804407,-0.22539937,0.5679747,1.0078218
0.2946773,0.51474535,-0.09350072,0.33497378,0.06802009,-0.27626565
0.0014117435,-0.41976678,0.20667528,0.5812598,-0.08603747,0.47499615
0.5995679,0.03099081,0.5509645,0.13044289,-0.31921497,0.30216044
0.012588248,0.86377287,1.4026641,0.10135408,-0.17455176,-0.45935473
-0.19021082,0.6441215,0.5592685,-0.28187904,-0.22235438,0.81129515
-0.4913876,0.14306328,-0.1611079,0.29253384,0.14762944,0.36552063
0.3090438,0.7363078,0.13121097,-0.41338903,0.68813145,-0.2636347
-0.18505332,1.0516993,-0.18296544,0.3728407,0.023825198,0.2212151
-0.05022306,0.09190645,0.35683998,-0.5364891,-0.14217475,0.779234
-0.21273187,0.28007188,-0.19939503,0.40129456,-0.14068261,-0.30423996
0.33952108,0.93114805,0.50035703,0.49717274,-0.06860556,-0.20034929
-0.11191444,0.3813889,0.65306216,0.51665425,-0.35549837,-0.12346165
0.14751798,-0.4030749,-0.1286406,0.022510339,0.02714973,0.27491376
0.2699649,-0.3782391,0.53593874,-0.019260265,0.05318314,-0.13021216
-0.12051263,0.14268802,0.38661546,0.11455452,-0.24171683,-0.31743562
-0.24666533,0.28846282,1.0105577,-0.23560792,0.4416364,0.34842476
-0.28125417,0.27786598,0.022108318,0.2092469,-0.10202533,-0.18313101
0.42598844,0.58866316,0.5991133,-0.7108287,-0.070413694,-0.15704215
-0.13850571,0.08474756,-0.24489048,0.27334324,-0.040538736,0.08840945
0.36623418,-0.16603531,0.12094027,0.013854075,0.062598564,0.48032385
-0.118427,0.252386,0.8843078,0.5106822,2.0135117,0.24673447
0.57756513,0.27400428,1.475826,-0.036814228,0.13227719,0.10174442
0.040553242,0.11934496,-0.2194953,0.8432902,-0.21982569,0.114527054
-0.057400677,0.30875352,0.42909333,-0.52719814,0.6507637,0.4991448
0.5120936,0.8833346,0.57082355,0.63995874,-0.3640791,-0.7472239
0.53659636,-0.31268743,1.0120084,0.28668374,-0.11305304,1.1213703
0.095062025,-0.228023,0.05831762,0.29339838,-0.27429336,-0.10839337
0.29602814,-0.37295252,0.5567276,0.7054698,0.44909212,-0.34230873
-0.020780392,0.06406994,0.47595432,-0.29211715,0.022382118,-0.05720148
0.22969213,-0.1873347,0.53169936,1.1777537,-0.5544415,-0.18828653
0.41055462,0.18617341,0.22631328,-0.4683829,0.27468967,-0.26960772
-0.23267192,0.2294487,-0.08032054,0.14543542,0.15283418,0.57972956
-0.47910628,0.062255975,0.02030834,0.5362289,1.1815069,1.0503352
-0.49723586,1.180253,0.21309243,-0.13363184,0.55456364,-0.03314137
0.43842402,0.22939806,0.6601995,-0.112245604,0.91481674,-0.1132548
0.9780071,0.06963379,-0.1283859,0.37308016,-0.122528926,0.5597516
-0.20349202,0.91855943,0.12885734,0.14363244,-0.07076421,0.74005854
0.75335944,0.79023343,0.84746844,0.5636832,0.22120711,-0.23023221
-0.13847265,0.31180993,0.6082718,0.2149463,-0.0989139,0.5435386
0.48983988,0.50228894,0.15394078,0.12844677,1.0668341,-0.19966273
0.48763844,0.9404625,0.45749617,0.32701576,-0.0033159852,0.10131939
0.08821105,0.27599287,0.6710649,0.1879406,0.42412367,0.13291748
-0.3448393,0.28491917,-0.19969755,0.2947439,0.28146628,-0.058627367
0.17294735,0.32504064,-0.92050755,-0.038177155,0.86176676,0.71624833
0.46908143,-0.7423884,0.38701814,0.36652344,0.46525,0.77021307
0.0069378875,0.6506841,-0.082763314,-0.29431087,0.21506044,0.18904397
1.0656564,-0.23703769,0.20996545,0.2739181,0.051329635,0.29594648
-0.13739021,1.092578,0.1760832,0.5382396,-0.11257312,-0.103438966
0.39295903,0.052881304,0.864445,-0.364661,0.72139776,-0.32051077
0.046282485,0.57326496,-0.093012705,0.31779486,-0.075129524,0.022945281
-0.22195771,-0.07680876,0.14491087,0.23404907,0.291416,-0.38681656
-0.31136033,0.09646807,0.77597666,0.14627643,-0.34201017,-0.1696359
-0.04629726,-0.510913,0.37705207,0.5056603,0.82267,-0.44268858
-0.1790213,-0.15785156,0.09975482,0.7329945,0.57909346,0.0091771865
0.48521397,0.85401875,0.00039343908,0.42400762,0.27473682,0.013884476
0.1567581,-0.25130445,0.18939468,-0.057710946,-0.2313731,0.30752626
0.41061258,0.6446149,-0.08885431,0.2392728,0.31452253,-0.36102802
0.70019525,-0.057639096,0.19026272,-0.114023924,0.028069422,0.26211688
0.38679036,0.116425686,-0.106789604,-0.1698474,-0.15436457,0.4025152
-0.5106289,-0.14410585,0.6427494,0.50677395,0.5876449,-0.05078827
-0.3734794,0.6009926,0.0915817,0.06957551,0.22951448,-0.3576092
-0.2958414,-0.08475101,0.6318725,-0.07291056,0.27207085,-0.35652995
0.085847504,0.58498377,0.43510985,0.15766786,0.9089995,-0.523839
0.7066199,-0.5335414,0.6658164,0.0869655,0.65913695,0.8030819
-0.065481305,0.87166196,-0.05876876,0.8631874,0.7395252,-0.23754248
0.56106365,0.4512769,0.03554889,1.1852643,-0.40541115,-0.024880528
0.2909251,0.535608,0.06931733,1.4269546,0.1278612,-0.5019895
-0.23542261,0.27256408,0.9252194,0.38511726,1.5853283,-0.72893715
1.2341902,-0.081794746,0.4421054,0.19896182,-0.3783323,0.34822652
0.7016691,-0.38691923,0.6224475,0.5258169,0.2928942,-0.09218484
-0.5621443,0.05582485,1.3057758,0.64312005,0.047277592,0.024932388
-0.015155587,-0.37199223,0.7008867,0.2297835,0.4718983,-0.40510118
-0.14228198,-0.24123582,-0.287591,0.5331898,0.2019285,0.5591026
0.024439007,0.4630329,0.74023014,-0.08984506,-0.45022163,-0.14950623
0.5622685,-0.6611119,0.13130438,-0.042312168,0.4403761,1.1105026
0.19928408,1.3917887,1.0924513,0.23507749,-0.22674218,0.7059528
0.20181543,-0.099357955,0.14134598,0.06720363,-0.3561985,0.5128015
0.20561746,-0.06820512,-0.2093583,-0.1901214,0.50769377,-0.07942417
0.7959967,0.46872902,-0.16754135,-0.21380636,-0.13509263,0.9878113
-0.2948916,0.16146806,0.31362405,-0.09185931,-0.108929045,-0.056624178
0.64747757,0.2859691,-0.18908052,0.73060745,1.0156755,-0.38372716
-0.24682948,-0.3049627,0.6606831,-0.10391581,0.35104594,0.92566246
0.19712505,-0.15963925,0.34326714,-0.48048013,0.10084178,0.29901403
