fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist
0.73314536,0.6810341,0.46937284,0.5354329,0.40262622,0.4665509,-0.12183087,0.19966657,-0.26194274,0.4494259
1.0057298,0.85527134,0.09715925,1.3878284,1.4967638,0.8197914,0.37835076,0.098217905,-0.41412884,1.0259113
0.9633487,0.8445718,-0.12240878,0.8511926,0.8000477,0.28023893,0.158756,1.2079953,1.0729983,0.992892
0.9622597,0.95030975,0.19062024,1.3806328,1.3262869,0.7319987,-0.030460667,0.37183726,0.043844245,0.4815231
0.61289835,0.7186239,0.37988132,0.3748499,0.20212576,0.504386,0.3982144,0.5886701,0.26365557,0.65208316
1.2259512,1.0923091,0.43064553,1.4007441,1.4109651,0.58001107,0.20988488,0.52376974,-0.033183385,1.0245854
0.9628074,0.8000994,-0.22525053,1.1123173,0.92198485,0.58783215,0.030770704,1.0388173,0.29861602,0.99067163
0.43526393,0.21202777,-0.17003512,0.80835235,0.7706395,0.8656341,0.36426127,0.8675345,0.4103523,0.13161159
0.62843096,0.622149,0.07676813,0.6335409,0.54664105,0.56630254,-0.025284467,0.27955967,0.19049418,0.5688394
0.73773897,0.7075597,0.37561026,0.4981901,0.5791272,0.33446544,0.29853317,0.96567726,0.2903332,0.44505173
1.2684093,1.311042,1.3926642,0.79553485,0.77980584,0.84635997,0.1069165,0.8626645,0.710421,0.2749595
0.99955463,0.7610065,0.04913208,0.76485884,1.147066,0.7411398,0.31946605,-0.7998755,0.8514912,0.16269812
0.87844265,0.90591156,0.88592935,0.6901056,0.8410585,0.8646525,0.8054389,1.2256314,0.19413659,0.35682526
0.862654,1.1649573,0.35121116,0.55340654,0.38594383,0.51666284,0.029171094,0.8919545,0.8979098,1.0184525
0.62445056,0.7824235,0.45556882,0.6660024,0.7043472,0.7517639,0.78640807,0.22089057,0.3026363,1.1100906
0.90056115,1.0155299,0.54454166,0.8918904,1.1934215,0.9963937,0.656664,-0.8016895,0.5911555,0.6879307
0.73877686,0.47622508,-0.06545301,1.3436507,1.3417697,1.0467675,0.39719236,0.9005584,0.5210583,-0.052835092
0.8702277,0.97845924,0.7182869,0.52437973,0.46849555,0.8349121,0.9381536,1.6608162,0.7335461,0.78620905
0.34446087,0.20536181,-0.09195566,1.1709096,1.2261887,1.0228301,0.47399923,0.11602956,0.7816493,-0.12836483
0.5244146,0.113593355,-0.2887941,1.6219556,1.9809768,1.2669902,0.8427224,0.29490495,0.14550811,0.11078386
0.8030572,0.680241,0.28607124,1.1752274,1.3790655,0.8167225,0.54126614,-0.17426562,-0.26269606,0.6559285
1.0887088,0.96923226,0.45072448,0.3160469,0.3520826,0.038582027,0.111082256,0.5413901,0.35121512,0.8048055
0.8776003,0.8495959,0.57246447,0.45626867,0.41465643,0.28341687,0.33251935,0.84152377,0.0730682,0.8535583
0.78988385,0.78256476,0.6314355,0.16434035,0.26009735,0.418015,0.42531484,-0.038761467,0.70736325,0.25211918
1.03295,1.1529583,0.008689761,1.1735795,1.1546123,0.6746681,-0.071535304,-0.41368356,0.30040735,1.2461679
1.1019686,0.9134884,0.6890121,1.0781641,1.2860057,1.4744587,1.3322653,0.9647506,0.11409145,0.07403519
0.83064693,0.77215314,0.70830774,0.90123004,1.1615679,0.5586367,0.6259514,0.8549706,0.9727593,-0.06025876
0.8468249,0.97730255,0.7643393,0.17104772,0.052150562,0.30384862,-0.3191585,0.042856142,0.4490693,0.5156038
0.7547741,0.7771857,0.33052737,1.1034172,1.3681947,0.7947761,0.59850854,-0.4334651,1.0049616,0.19442503
0.8508611,0.70150113,0.49948284,0.4053196,0.4528401,0.75455314,0.34104508,-0.24095532,-0.0011348175,0.15477338
0.4999488,0.40469843,0.1880137,0.9892415,1.0100752,1.2564805,0.9032407,0.15629497,0.7224592,-0.15639913
0.72767866,0.7258177,0.50505185,0.15778601,0.03155674,0.31284454,0.17199355,0.43091992,0.1194408,0.72003865
0.6941545,0.5980372,0.668207,0.84648716,0.9243292,0.893421,0.6278036,0.406267,-0.13452981,-0.0272585
1.0431095,0.8883803,1.0363889,0.5705431,0.79042673,1.1028577,0.7759124,0.24168822,0.44621927,-0.20331782
1.0270631,1.0257255,0.10630569,1.3712602,1.3805418,0.42858255,-0.26972562,-0.21398374,0.6377187,0.8312447
0.66480935,0.5693108,0.5916281,0.6923721,0.77614903,0.8603459,0.69015425,0.2402173,0.012613607,0.0049377503
0.54778457,0.29000798,-0.0871327,1.0072436,1.1235383,1.1481726,0.5341894,0.54644644,1.1174623,-0.36381882
0.7590864,0.81660104,0.52097636,0.19120565,0.11354934,0.16020791,-0.17393786,0.19944698,0.45123413,0.43776315
1.2035728,1.2337146,1.2609135,0.6854915,0.61421406,0.32304367,-0.19373439,0.8496157,0.6061297,0.31231704
1.007621,1.1799358,0.7929877,0.78352165,0.58768696,1.0191845,0.23150791,0.11665286,-0.27330825,0.7468902
0.8732072,0.7508821,0.8446475,0.48669872,0.71166074,1.00157,1.099711,0.37735203,0.56141496,0.0060461243
0.95323765,0.8873044,0.30669898,0.9698766,1.1711247,0.28228968,0.01256549,0.052516088,0.16965497,0.7255212
0.29374182,0.12904288,-0.32198584,1.6169736,1.5887201,1.2117257,0.7653122,0.37528032,0.87149715,0.44251356
0.5885645,0.6317836,0.5733998,0.48360914,0.39449677,0.3697543,0.11061735,0.20503888,0.22875103,0.31938514
0.7972922,1.073114,0.9329226,0.40330926,0.56837857,1.1306033,0.47901097,-0.7323634,0.6221567,0.55504775
0.74997294,0.48207012,-0.74534357,1.9774649,1.8071568,1.1024671,0.21927616,0.47087437,0.6866999,1.1601961
0.62211823,0.82812506,0.5002,0.2726705,0.19378176,0.5393621,0.030823018,0.36826742,0.6569117,0.38649595
1.2776355,1.6064801,0.80339473,0.11373087,0.11450589,0.73505723,0.6448357,0.338825,2.157405,0.9928971
0.52208316,0.47994518,0.1973482,0.94495416,0.9069264,0.98753005,0.61390775,0.08438885,0.08764125,0.2413323
1.1473109,0.97192574,-0.21307628,1.3297675,1.2591429,0.3177944,-0.36323884,0.5178329,-0.036897384,1.5311158
0.8441247,0.8028097,0.7832575,0.7327198,1.0367699,0.36441043,0.50359637,0.46153304,0.89036995,0.18696713
0.50701046,0.48162282,0.10822413,0.42450628,0.22122285,0.45744762,0.22565067,0.4632157,0.298932,0.47334027
0.98486435,0.7961496,0.23531011,1.071303,1.0165145,0.5323283,-0.28478318,-0.072738454,0.5349696,-0.01765926
0.9168565,0.88377786,0.65194005,1.0311421,1.0447963,0.8962387,-0.034536432,-0.015623748,1.3377235,-0.019260863
0.8343506,0.92058146,0.9149147,0.50842845,0.6684694,1.0731101,0.94587076,0.5228729,0.4806495,0.099259004
0.5093316,0.31472576,-0.3348866,0.9793126,0.8702884,0.7421434,-0.013509467,0.11530842,0.39048374,0.2115884
0.6562627,0.65612364,0.4875763,0.31006345,0.12917043,0.5487895,0.34649596,0.69248885,0.3654931,0.3967884
0.8278333,0.8167194,0.0027299374,0.9568602,0.96626836,0.48891756,-0.17452726,0.5243939,0.09762522,0.58705044
0.89750326,0.9972993,0.6891327,0.7280141,0.5750921,0.44211963,-0.22610685,0.32198074,-0.14698818,0.3779939
0.85140365,0.9855095,0.19106129,1.0700579,0.8105872,0.59531784,-0.40788168,-0.03556359,-0.047125645,1.0004368
0.9645394,0.9374471,0.8489791,0.6510913,0.41749024,0.57753944,-0.20178886,0.61429834,-0.12759729,0.37599105
1.0236542,1.0817853,0.59280825,0.722027,0.5498923,0.28221098,-0.5118204,0.1731856,1.3085546,0.8604702
1.0414401,0.8502374,1.0038637,0.66075534,0.67587894,0.51177734,0.32707262,0.3930944,0.5141918,-0.2102301
0.8283222,0.78359616,-0.059129357,0.5770695,0.3051348,0.45722687,0.026083551,1.1892381,0.93265224,1.155931
0.2827012,0.22224295,0.15333164,0.6538782,0.6317044,0.7263423,0.4926319,0.38338792,0.3933005,-0.025871744
0.7600588,0.4836441,0.14817429,0.4790359,0.45160177,1.0362662,0.48407483,0.102026284,0.63967407,0.03775499
0.8134885,0.9772454,0.17619637,0.8664434,0.8282928,0.79857326,-0.44272,-0.22520393,1.6343008,1.1997418
0.76702595,0.7120788,0.6156839,1.24227,1.4746406,1.1821909,1.0320798,0.42710158,-0.056600805,0.07014196
0.94775736,1.0326278,-0.2521189,1.4174638,1.4092609,0.68592006,0.09102507,-0.13121855,1.3578409,0.852585
0.44476306,0.36304364,0.061487272,0.91555524,0.977752,0.70558286,0.65015084,1.1162946,1.031783,0.20993067
0.38432878,0.27602175,0.1318791,0.6111691,0.6323714,0.5835361,0.25020576,0.15279566,0.49819288,0.14149544
0.9941356,1.1128557,0.9429162,0.58005553,0.7968024,1.2226348,1.4134535,0.46084356,0.80223596,0.46908107
1.039406,0.9059429,0.52255684,0.6059261,0.58476824,0.75570184,0.23429132,0.5171813,0.40792546,0.38928977
0.9490447,0.97655964,0.44084114,0.786631,0.8628799,0.3254251,0.40341485,0.9703139,0.8689184,1.2124543
0.6160076,0.61783564,0.25103796,0.5826187,0.66280043,0.5366424,0.27910244,-0.14851962,0.35696122,0.47753507
0.37891006,0.35775328,-0.18563206,1.0069312,1.0492189,0.67347324,0.020691518,0.24941255,0.95089793,0.369243
0.6706479,0.5657793,0.23841003,0.53444445,0.5592285,0.5701731,0.11581419,0.112265855,-0.045622747,0.41990778
0.48702538,0.6072111,0.123775944,0.36691326,0.12295568,0.50714207,0.26364693,0.35118163,0.2339656,0.940674
1.0824265,1.1417342,1.3832371,0.6169812,0.72018623,0.7245496,0.99041593,0.9526224,-0.49313852,0.7183803
0.9407476,0.8652642,0.49624163,1.7188501,1.8615352,0.8756093,0.012278371,0.4195705,1.4947292,-0.3548061
0.81477,0.8015822,0.60950434,0.9219423,0.92527175,0.8117493,0.7094827,0.21355736,-0.35902697,0.6481073
1.1906765,1.2978517,1.2367818,0.34808555,0.65761054,0.54861736,0.79208946,0.91146827,0.5280537,0.31752083
0.34657606,0.28556377,0.16024011,0.8515618,0.70428073,0.8699822,0.62055933,0.8536958,0.6496449,0.0028217775
0.774505,0.5205752,-0.54561216,1.2494901,1.0260572,0.67993265,-0.08881214,0.8510008,0.39747182,1.3591527
0.92015886,1.0328487,0.8231335,0.94673836,0.9724914,0.77188855,0.22607425,0.25282326,0.3719886,0.47914144
0.77256,0.8253879,0.6335704,0.5636751,0.32984883,0.7739091,0.28011572,0.85103774,0.17130493,0.41235572
0.54356813,0.43751305,0.2032532,0.56443244,0.60657585,0.58555716,0.31860211,0.0833213,0.23765136,0.32604784
1.0758576,1.3374927,1.2488265,0.06279144,0.030364335,0.8827872,0.41646415,0.024428278,0.45397094,0.33159515
0.944386,0.9434757,0.9167799,0.4533812,0.5917995,0.7246151,0.7511841,0.21953952,0.6634483,0.2956956
0.39786935,0.37027094,0.3020843,0.3717721,0.25683248,0.26340723,0.11653687,0.57331795,0.33026302,0.1398182
0.5393776,0.41245684,0.13481566,0.45454824,0.5211426,0.4855032,0.225923,0.6891951,0.659339,0.03859222
0.8791699,1.2266551,1.3180525,0.18883587,0.2592777,0.7412997,0.8454623,-0.045291185,0.2473859,0.4979264
0.5277858,0.54809344,-0.07206404,1.097651,1.0759907,0.7955905,0.6716142,0.7571399,1.2794183,0.58311415
1.1613431,1.2558088,0.8785878,0.58718216,0.49245945,0.5261433,0.07047936,0.9925046,1.497892,0.6914072
0.7743155,0.6222391,0.870705,0.45239305,0.75016147,0.32464486,0.47255522,1.1997273,0.30854937,0.14638126
1.0604303,1.0180026,1.1071365,0.807161,1.0655023,0.8998189,0.8998121,2.0132596,0.7689214,0.16979393
0.66430455,0.84585303,0.26532128,0.98415613,0.7901561,1.0890077,1.1733594,1.5752469,1.8076323,0.89194727
0.47796208,0.6805424,0.27234504,0.6110864,0.52343565,0.9244487,0.5923036,0.04524663,0.7648131,0.58885413
0.5317005,0.689086,-0.022032231,0.79620564,0.59681666,0.5349935,-0.09035586,0.008442372,0.50969553,1.1269273
0.9383961,1.1179552,1.1427879,0.32511312,0.4750899,0.79866326,0.44236332,0.27527028,0.033353113,0.24057539
0.8287165,0.7473718,0.4499628,0.7990236,0.98083216,1.0409989,0.5838552,0.2647326,0.86910754,-0.520638
1.2351208,0.89936656,0.0872124,1.9122254,2.0089178,0.86259806,0.1052426,0.6143842,0.5827617,0.25903875
1.1911781,1.6156409,1.0054159,0.9351471,1.1388602,1.6824086,1.3270704,0.34183466,1.0116706,1.3510056
0.5168761,0.59560627,0.36956605,0.28168017,0.23027907,0.5877975,0.1886155,-0.2574898,0.312394,0.05445511
0.8822167,0.93977606,0.020861179,0.6824295,0.58895725,0.43335408,0.37725922,0.9927671,1.6442206,0.9101788
1.1215835,0.9168099,0.10204825,1.2650678,1.2376287,0.6179344,0.1107216,0.7079476,0.24182096,0.87675065
1.1491151,1.09831,-0.28496403,1.2044382,1.154883,0.67147005,0.42166734,0.63052404,0.83157593,1.2862346
0.592551,0.76324004,0.33676207,0.71675026,0.5853314,1.159913,0.19688007,-0.04458213,1.2130793,-0.023582276
0.7861591,0.230757,-0.37378857,1.5679259,1.7570864,1.2758827,0.5070755,-0.17698398,-0.13545328,0.43795636
0.79517686,0.76503265,1.0138917,0.7775427,0.7428844,0.6881343,0.5595816,1.129734,0.082938485,0.20858386
0.9092561,1.0471121,0.83119315,0.47634053,0.5248735,0.71411926,0.7871524,1.2144449,1.4837265,0.45184055
0.8228619,1.2297564,0.9286118,0.17539665,0.33913112,0.5483462,0.13401374,-0.47715715,0.9904256,0.7308669
0.8512367,0.565926,-0.512428,1.4031637,1.4408393,0.5822779,-0.2448163,0.14597249,0.040135726,0.8952002
0.8792468,1.0065706,0.40538603,0.35306507,0.10225807,0.5329725,0.0128939,0.8156115,0.82341254,1.1546539
0.85178113,0.79456663,0.7047483,0.580667,0.65003085,0.5689022,0.31526548,1.2098479,0.1854296,0.17069755
1.0356468,1.3377912,1.0967621,0.24851635,0.19664119,0.66598266,-0.01811564,-0.45715892,1.3127894,0.002868398
1.0541385,1.1902654,0.7428082,0.87382907,0.7884529,0.6851812,0.12283383,0.54546314,-0.25545964,1.2740753
1.4718971,1.5204774,1.0075529,0.79698086,0.9399697,1.1878573,0.11014772,-0.67160535,0.61452353,0.24880235
0.89434993,0.81009877,0.20198423,1.6512349,1.6731493,1.3556834,0.69203204,-0.2746547,-0.14476588,0.49521795
0.53016526,0.29978392,-0.4978853,1.1312103,1.0409927,0.58798844,-0.024087388,0.24254888,0.38423327,0.40788752
0.8626449,0.62136036,0.06998773,1.6076037,1.8059607,1.1488564,0.6572002,0.59760803,-0.02372834,0.08261976
0.8223313,0.9162658,0.36744058,0.484345,0.41053537,1.0912814,0.26265264,-0.12429929,1.4539039,-0.0074248756
0.93953216,1.1126654,0.4924382,0.848943,0.5584992,0.48638448,0.046355493,0.58737814,-0.28621048,1.0118178
0.54259133,0.4642207,-0.030378744,0.55000204,0.391448,0.5151298,0.07112582,1.1043776,0.43929735,0.5711653
0.7531036,0.8007188,0.5722838,0.6021327,0.6278522,0.1776217,-0.029277813,0.5793325,1.253793,0.15057433
0.580931,0.7743827,0.40047783,1.0637236,0.98305124,0.96989846,0.75137997,0.92528343,1.165114,1.2417653
1.5546824,1.5143348,1.6897025,0.77509993,0.8961432,1.14146,0.55883867,0.37552702,0.05429094,-0.064605035
0.71452606,0.5461334,0.2723617,0.9398153,1.2176393,0.66415834,0.6801225,-0.3533277,0.6301749,0.25682348
0.6118583,0.56464094,-0.23478761,0.8370832,0.7075112,0.6147623,-0.11989348,0.11785197,0.7525144,0.7008427
0.9688336,1.0242889,0.583937,0.30879563,0.095332846,0.40014774,0.1163357,0.72908795,0.7349423,0.42092368
0.97604144,0.9393562,0.72068524,0.8980452,0.7829473,0.468477,-0.25644654,0.44194674,0.07335388,0.22215028
1.0662303,1.0998447,1.1247789,0.5866446,0.5006011,0.8443201,0.31087327,0.21542223,-0.42085144,0.4616204
0.80185044,0.89726996,0.86069417,0.72630113,0.74584603,0.629583,0.042343833,0.3945279,0.8451313,0.010321375
0.9612154,1.3276584,0.99383414,-0.009738449,-0.1685647,0.94297767,0.3375824,0.15002292,0.60883296,0.6873967
0.7996277,1.0771172,0.5314679,0.44841325,0.44475996,0.45852965,0.11636029,0.24730697,0.9597162,1.04893
1.0161492,1.1327128,0.60251105,0.4905026,0.7060836,0.92386127,0.8746644,1.3766828,1.6650071,0.29993328
0.83737326,0.7931028,0.52691907,0.408112,0.21282351,0.74153244,0.543931,0.21505764,-0.036782775,0.6191725
1.0772982,1.1128734,0.95960927,0.3203622,0.17878447,0.42396674,0.04191131,0.062339187,0.37074718,0.11012437
0.3843134,0.23463632,0.21809131,1.2363933,1.3616743,1.0839617,1.0445676,1.0091754,0.9869826,0.0147208385
0.5804852,0.66130805,0.49915168,0.31595075,0.26342142,0.5809901,0.32049757,0.58985794,0.42924264,0.27204
0.76137215,0.6952584,-0.2092615,0.8459487,0.6394391,0.40431553,0.08032675,0.8841672,1.2944349,1.1541296
0.48232844,0.35124496,-0.17712131,0.9137366,0.79863024,0.34844738,0.2468119,0.8341564,0.6453197,0.7043917
1.0602485,1.1322649,0.8284083,1.0022783,0.8277964,0.49624634,-0.022101589,0.2860564,-0.40898836,0.8723743
1.3221278,1.1207314,0.7461963,1.505469,1.7360697,0.9644345,0.5122793,0.055911005,-0.7781257,0.69982964
0.3786655,0.15983011,0.014855444,0.7436452,0.7467966,0.9224118,0.49002522,0.2973585,0.5033924,-0.21577938
0.74773383,0.40949547,-0.34583735,0.9902506,1.0112873,0.9265681,0.07310944,0.24264055,0.5862034,0.22146577
0.898296,0.9407267,0.30506015,0.9256276,0.79828227,0.59187764,-0.11177139,-0.05805874,-0.22283843,0.68939966
0.5346148,0.5771338,0.14626011,0.5384194,0.3989024,0.5176672,0.46446902,0.625385,1.025053,0.47046643
1.3656471,1.5465592,1.3095894,1.2598566,1.0933253,1.0025799,0.08348164,-0.015671074,-0.8082472,0.81882644
0.87645406,0.87538886,0.24347866,0.5578897,0.43003505,0.2865923,0.02082457,0.9869729,1.0925221,0.7523061
1.3174107,1.5218539,1.4428501,1.2300675,1.3133531,0.76973665,-0.031322185,0.5446391,0.58264893,0.26140884
0.71839774,0.5818776,0.46369067,0.33067867,0.4786472,0.50474614,0.01798205,0.32059333,0.2038476,0.35449106
1.5206938,1.4924096,1.6226099,1.1384125,1.6082897,1.2651192,1.3160163,0.047936678,0.50303346,0.14341933
0.5977466,0.35436207,-0.47864974,1.4177072,1.5422199,0.8748915,0.3960457,0.53959024,1.2008269,0.2530253
0.94028807,1.0980105,0.16566947,0.8326225,0.7163849,0.2735656,-0.32669568,0.34826723,0.539539,1.4520497
1.1909894,1.452224,1.3378433,0.39531547,0.2826132,0.90813386,0.0013644546,-0.5016306,0.0414617,0.4088835
1.225071,1.4730388,1.1972166,0.7232835,0.665019,0.55019426,-0.3552311,-0.1928813,1.2737623,-0.010476869
0.6543061,0.55585885,-0.20897418,0.61740506,0.55722636,0.43806744,-0.072607875,0.4282193,0.2839737,0.6877338
0.6582422,0.7031262,0.03473851,0.5164846,0.3342508,0.6959511,0.45431268,0.93280345,1.1995174,0.7878863
0.5414904,0.5680636,0.18516245,0.45938563,0.273768,0.59650034,0.3037163,0.9329571,0.7276607,0.49087358
0.8657535,0.7105069,0.51640666,0.5254493,0.37817645,0.24969473,-0.0778324,0.42149365,-0.12976442,0.47027287
0.7647416,0.7063142,0.4176477,0.7259228,0.78458285,0.62292415,0.37771654,0.5300313,0.13031821,0.32211953
0.9334569,0.87474275,0.9465246,0.63502437,0.76675,1.1186957,0.69061124,0.23631151,0.02486222,-0.06351035
1.0114572,1.148704,0.549402,1.0869782,1.192713,0.7461025,0.84088886,0.9681042,0.5510872,0.9813727
0.5963239,0.60058415,-0.08985929,0.68289334,0.5712866,0.9501033,0.69998837,1.3111202,1.2209704,0.18891585
0.91411495,1.0971053,0.9647174,0.40412623,0.23228763,0.7650826,0.4053885,0.6871714,0.009897198,0.6937984
0.73104656,0.79488707,0.41271767,0.6115089,0.8109709,0.99477434,0.6516092,-0.35464177,0.6570504,0.2088183
1.26785,1.391882,0.99463,0.18757932,0.42219692,0.34128156,0.47250766,0.24200457,0.43126544,1.0001127
0.45466077,0.526054,0.33487293,0.4168235,0.38682842,0.48525852,0.20202664,1.078995,0.7620615,0.16613767
0.96588576,1.0277187,0.14208564,0.56994826,0.66901916,0.2862694,0.11983937,-0.019984782,1.3280176,0.91337514
0.52682674,0.41576105,0.07065269,0.70151,0.619916,0.43603513,0.0037970673,-0.011205107,-0.018179206,0.23160507
0.7214174,0.6022546,0.5838385,0.62606466,0.84573746,0.61091965,0.7917882,0.88786954,0.49486837,0.04145239
0.89022416,1.2345856,0.8494567,0.14990498,0.05695653,0.51279235,0.39602596,0.5235776,0.9918519,0.8815924
1.1143115,1.115535,0.35439172,0.8966888,0.7627985,0.26537675,-0.019036576,1.0699238,0.04477852,1.0741575
0.7120869,0.694781,0.7170492,0.85773665,0.9160324,0.66778386,0.82355225,1.6589046,1.2393003,0.28167918
0.8341931,0.9310562,0.6210945,0.4300649,0.27856037,0.35091275,0.052325796,0.9643346,0.91104275,1.1285136
0.37012452,0.21546476,-0.14987333,0.7621583,0.71297854,0.65709686,0.41187206,0.58720624,0.37510473,0.08211262
1.0232655,1.0119063,0.74616617,0.67964303,0.7645942,0.51768816,0.2160809,-0.06298646,-0.08852656,0.3446284
1.0545661,1.1749407,0.82428604,0.31721118,0.29683197,0.40766948,0.011425577,-0.14101624,1.0481306,0.10561722
0.8361834,0.91020113,0.5973875,0.9891368,1.0625678,0.5806077,0.18206038,0.50117993,1.5977994,0.48410887
0.97248304,1.3691436,1.062033,-0.065209925,-0.13122535,0.72728837,0.21939683,-0.591053,0.7864489,0.43916908
0.54306483,0.50270385,0.17108323,0.8497251,0.77040184,0.5459118,-0.11175734,0.26138112,0.6771136,-0.050736126
0.6503608,0.84210265,0.3416872,0.5763627,0.5575667,0.6186254,0.10887154,-0.44846594,0.97043717,0.4106533
1.1216913,0.91413707,0.7242514,1.0540771,1.1597593,1.0068628,0.77613676,1.1971505,-0.35033455,0.5048972
1.3969855,1.6195216,0.8393775,1.2742419,1.1466855,0.6260538,-0.31031904,0.49776942,0.66088486,2.0864232
0.62780726,0.68705446,0.26658955,0.7069259,0.67318773,0.32576227,-0.08675813,0.49650234,1.1862781,0.20455113
0.94492716,0.7686559,0.31325495,0.60094535,0.47159255,0.7797034,0.57875717,0.87584823,-0.054286562,0.7101971
0.7911886,0.61928046,0.61841434,0.34935597,0.21359876,0.55254394,0.1330658,0.18363519,-0.1443872,0.24462526
1.2625539,1.3290986,0.9427445,0.43819255,0.39430922,0.66910636,-0.09150058,-0.5241691,0.70765847,0.007403515
1.2009277,1.5330284,1.019783,0.5306022,0.35981727,0.6121153,0.36504388,1.3085185,1.0528036,1.4541534
0.5837407,0.7274193,0.3637785,0.33913624,0.12497051,0.3876874,-0.3105117,0.20075575,0.059851356,0.88721526
