time,a1,a2,a3,a4,a5,a6,a7,a8
0.09332425,0.52973884,0.24246275,0.75660926,-0.09363662,0.5527723,1.0560902,1.1186633,0.9865897
0.423496,0.28631127,0.7543835,0.5626123,0.32193258,0.14356878,0.70656323,0.4031615,0.29188165
0.4407888,0.39207894,-0.010282006,0.36658,0.4396644,0.9386325,0.17685099,0.043450132,0.45773426
0.2899964,0.71535987,0.034094833,0.81456584,0.48380336,-0.193506,0.67275727,0.43129915,0.6072267
1.3099215,0.7777323,1.0747099,1.3781397,1.2720563,1.0250626,0.67005837,0.42370477,0.58896476
0.5767238,0.45083633,0.19592479,0.57827103,0.17427072,0.27140477,0.41110635,0.49783516,0.8071731
0.3044981,0.2688416,0.1812376,0.32266176,0.18926728,0.9188616,0.33760613,0.17922795,0.5715568
0.17608353,0.16044834,0.26789406,0.23872817,0.5034794,0.24907221,0.56108135,0.04125543,0.18852322
0.668272,0.8604625,0.2544733,0.81473124,0.43880263,0.0063761175,0.7963451,0.59488034,0.70781606
0.041722074,1.0410014,-0.17770207,1.6297537,0.9913128,2.093878,1.23943,0.36970735,0.44208953
1.1339508,0.5326364,0.7534299,0.6842214,0.976457,1.5935483,0.37890974,0.2945816,0.6223674
1.0992489,0.5736631,-0.015331715,0.65276784,0.2500739,0.7330335,-0.20626174,0.5541598,1.1667467
0.27767533,0.4357913,0.46883288,0.471851,0.36101452,0.56515855,0.9531553,0.44378147,0.39646587
0.48250264,0.3806935,0.27391392,0.3664713,0.4783766,0.8899003,0.5960009,0.42339128,0.44242185
-0.13756934,0.34021786,0.22840226,0.66340667,-0.17055126,0.38740486,0.9461489,0.71517074,0.6472046
-0.5541712,0.9873023,0.16132134,1.6395046,0.70277333,0.50711626,2.128334,0.91375434,0.3734037
-0.24039713,0.599193,0.13179284,0.70560086,0.44049937,0.6840019,1.4247198,0.8758098,0.50155866
0.16487774,0.44700345,-0.4377681,0.6446024,0.12147391,0.8825911,0.25458133,0.2735787,0.61218935
-0.22215867,0.6550292,-0.22283134,1.054628,0.4531001,1.0198909,0.93825096,0.35686493,0.4432549
0.4999593,0.8227247,0.21228683,1.2090333,1.2081946,1.8018446,0.84476036,0.21011692,0.26406282
0.5670402,0.4672998,0.7941204,0.7520646,1.1057758,0.924106,0.8391756,0.025396243,0.034281347
0.51378256,0.3827637,0.20693709,0.40358388,0.6620729,0.6701091,0.33121437,-0.09795573,0.13805866
-0.038112998,0.21149576,-0.004042268,0.55280393,0.35865694,0.5292411,0.5250822,0.15420943,0.30084953
0.24929865,0.25533983,0.11741318,0.41210783,0.1439355,0.8571428,0.34532288,0.2146813,0.57082176
0.99960905,0.59567046,0.63583076,0.8348111,0.39951512,0.7674816,0.5985378,0.92946446,0.8777813
0.56485635,0.345919,0.37556833,0.51169795,0.6763505,0.06368196,0.32899463,-0.17323534,0.1456183
-0.22402383,0.47820115,0.0792847,0.7312759,0.18859535,0.24364905,1.0364437,0.44809547,0.30454785
0.44011638,0.3209611,0.24604058,0.66099226,0.143536,0.5614039,0.36508226,0.39366412,0.6599356
0.2458471,0.441462,-0.17842507,0.6560278,0.43692455,0.40035427,0.37188792,0.22623633,0.611151
-0.3826444,0.65341884,-0.5789097,1.1984037,0.035712883,1.2638748,1.152373,0.98065627,0.7730958
0.7056898,1.1806209,-0.24825166,1.6111684,0.5595313,0.03195975,0.7328694,0.7515256,1.030628
0.9601469,0.39214882,0.610129,0.48266006,0.9393204,0.5915777,0.2694414,-0.15929657,0.08526789
1.0762169,0.736504,0.96937656,1.4983002,0.15538338,0.15316908,0.63975596,1.3252275,1.3514602
0.2330992,0.6857842,-0.16391799,0.8002907,0.73114735,1.0976634,0.56292593,0.053661965,0.40958166
0.24587616,0.5179299,1.0784785,0.932254,0.23184851,-0.1721201,1.5183046,1.0006125,0.45695406
0.30940872,0.42673054,0.04566108,0.31085497,0.3341577,-0.009962425,0.3755357,0.01594454,0.388159
0.504811,0.6182798,0.38835475,0.94042873,1.2360221,0.66106254,0.7471945,-0.14470023,-0.057758976
-0.39757702,0.76728886,-0.13039735,0.950775,0.723328,0.9385158,1.4738419,0.47975215,0.27776778
0.06811148,0.8422152,-0.09729855,0.9260865,0.81351674,0.9810966,1.0791004,0.09363887,0.33197787
0.22128019,0.6844147,0.10624874,0.51652604,0.64426506,0.6650753,0.9157667,0.45444462,0.5395491
0.43225008,0.3744747,-0.13207251,0.30876032,0.19282405,0.29199055,0.111236855,0.11851158,0.58709687
1.0070438,0.60928226,0.40551192,0.76095855,0.77594376,0.41806996,0.26491773,0.14611584,0.5275804
0.2442905,0.14187093,0.53718483,0.14921294,0.2265028,0.56740963,0.5672374,0.18065542,0.33449253
0.517715,0.32150903,0.54568243,0.49802566,0.6538252,0.83000946,0.31641132,-0.11735518,0.42012182
0.09553143,0.5627822,-0.19399697,0.6606208,0.13254046,0.62801796,0.6473733,0.6143688,0.74332654
0.48784593,0.4153507,0.29025328,0.5641631,0.6491102,-0.04048553,0.3854192,-0.182584,0.27615616
0.17141321,0.7209335,0.6539757,1.2011645,0.7182038,-0.20043062,1.3538029,0.55314696,0.33149645
0.42771906,0.34369034,-0.022746718,0.37939063,0.30287746,0.2221566,0.11503689,-0.027942188,0.47004646
0.18125746,0.5396099,0.4663198,1.1044185,0.45212358,0.5601533,0.88601625,0.42818698,0.50578266
0.036680557,0.22769845,0.20925646,0.29209003,0.40168843,0.37213206,0.68931544,0.11066075,0.11040027
0.7953912,0.8546394,0.07850949,1.0547673,0.10124062,0.45161423,0.5366111,1.1630933,1.4175481
0.37271133,0.26076937,0.4522136,0.315861,0.0957894,0.3343388,0.43196037,0.35315353,0.6967824
0.77708876,0.31863874,0.88624215,0.94226694,0.40016213,1.0365115,0.40378335,0.6003365,0.7536386
0.2502023,0.18989302,0.77060497,0.46333033,0.042886004,0.49178052,0.8237891,0.59980416,0.60549885
0.42686635,0.26289475,0.52364564,0.4214265,0.62340754,0.7064305,0.3557427,-0.18912546,0.20266172
0.1086963,0.3380897,0.088656664,0.718147,-0.0022969544,0.96218777,0.584139,0.6732815,0.9364581
1.3120382,0.8408533,0.0759014,1.2878346,0.61280197,0.4011826,-0.20875898,0.40844172,1.0086062
-0.5516773,0.9126476,-0.028237343,1.3645064,0.8476077,1.2426379,1.96715,0.64186025,0.2351419
0.3401088,0.5959023,-0.26350427,0.8617989,0.10385272,1.187566,0.3379772,0.57871974,0.9800352
0.95313305,0.7028666,0.26187798,1.0742528,1.0734606,1.219958,0.3397776,0.19236228,0.4471386
0.30803722,0.3107,0.15983851,0.5926494,0.38610867,-0.03888372,0.35951233,0.103766836,0.38074833
1.2490691,0.6542388,0.85910475,0.9758048,1.1052711,0.30847538,0.42569798,0.06072493,0.35123125
-0.04520139,0.35116398,0.289278,0.70476794,-0.016358994,0.2051179,0.8232055,0.53930116,0.5198745
0.65292287,0.80217,0.13251936,1.0324452,0.45862654,0.27815786,0.5712678,0.57954955,0.8772752
-0.21599303,1.19851,-0.92322147,1.8288594,0.37368774,2.5125346,1.2602054,1.2493918,1.0794082
0.38682228,0.4322828,0.025872566,0.49696767,0.4654139,0.5002322,0.1409939,-0.16455102,0.20414412
0.62216854,0.6622815,0.7426553,1.0434546,0.929715,0.061293878,1.0109067,0.18139966,0.3080731
-0.17622948,0.41312033,0.22513905,0.5359663,0.13419726,0.33025312,1.0958226,0.46180758,0.3250509
0.8969158,0.59309185,0.52686423,0.72093636,1.0800061,0.05448038,0.7142617,0.124124,0.24100727
0.3187258,0.3959782,0.0888811,0.7211462,-0.20830798,1.5146612,0.52726656,0.97777826,1.224118
0.9298209,0.38583738,0.68565696,0.60301846,0.3368042,0.2793646,0.28122687,0.4857,0.7527328
1.2392955,0.5761579,0.87115455,0.8084042,0.8846352,0.073788196,0.4912102,0.41804492,0.5430157
0.17560616,0.5252925,0.13153154,0.67153805,0.56008816,0.006978386,0.5116307,-0.099958785,0.27206698
0.17864478,0.77635205,-0.51553315,1.1063865,0.5203725,0.97220296,0.37560302,0.17004135,0.55791664
0.9250924,0.7526506,0.28840667,1.2052565,0.46425068,-0.20584255,0.27244407,0.55292404,0.9063643
0.5249191,1.2973224,0.0950301,2.0424304,1.760639,1.6374295,1.2075019,-0.1587755,0.10132551
0.37494332,0.42677134,0.71664953,0.8282883,0.61120474,0.48338798,1.0029132,0.47866955,0.22548674
0.21353768,1.0341228,-0.062084153,1.6022218,1.0918303,1.3342857,1.0644944,0.2833931,0.33746567
0.8645011,1.0376024,0.65612423,1.5023772,1.3306398,-0.11922947,0.9481343,0.11500815,0.51962507
0.08314434,0.5799219,0.92059076,1.3304476,-0.1981464,0.119387686,1.4263685,1.3048074,1.0526022
0.71861917,0.24249925,0.73644197,0.48704922,0.18813556,0.37458575,0.4180279,0.47561103,0.7686393
0.973901,0.6740526,-0.037016924,0.78889334,0.46294242,0.943951,0.013988487,0.4066407,0.8295835
0.27887845,0.32356387,0.55309665,0.41501004,-0.11262283,0.35688233,0.63268226,0.5163099,0.72508717
0.62445754,0.9431509,0.94641554,1.6005356,-0.22290784,0.52624536,1.5341853,2.1108475,1.8355803
0.3028614,0.28331915,0.19241151,0.19511423,0.36146092,0.25318453,0.3156236,-0.094732314,0.37096155
0.18529208,0.46970156,-0.12193433,0.44401032,0.30184627,0.12171017,0.37445232,0.19606206,0.4362363
0.7851807,0.4476564,0.70288765,0.94455814,0.35861444,0.858589,0.40088743,0.6987364,1.0441037
0.47644565,0.17703654,0.3673057,0.20498098,0.3025816,0.8365272,0.24186835,-0.011577807,0.51572263
-0.77943665,0.87089884,-0.43524045,1.1523601,0.50596255,1.0121249,1.7266238,0.71276206,0.28472087
0.06981173,0.6511677,-0.36576,0.7226114,0.3670402,0.80454946,0.61305165,0.2695204,0.4357523
0.07652682,0.65858245,-0.101152465,0.6095904,0.08486323,0.24983674,0.87337846,0.7729149,0.71154624
0.13487543,0.90739024,0.36707038,1.0769329,1.2230251,0.5146764,1.408426,-0.0011852086,0.112801
0.79565066,0.43471858,0.14110623,0.3892491,0.4952909,0.21201196,0.22105631,0.042361364,0.5132833
0.2852192,0.2798057,0.41569018,0.30841714,-0.049009375,0.3390691,0.5402459,0.33176214,0.60965604
0.67541075,0.4362718,0.8964226,0.68043005,0.78469,0.60456395,0.70690787,0.27344048,0.38240644
0.27009717,0.68723893,0.14679246,0.7866477,0.7551353,-0.080080725,0.85653234,0.16626367,0.45535275
0.35910556,1.2061434,-0.39359236,1.670216,0.7543838,1.6028676,0.8926718,0.68624336,0.92412525
0.63800836,0.98514146,0.42286375,1.9170438,0.9370265,1.1357944,0.9262038,0.799457,0.72560304
-0.17956533,0.6175565,-0.17748153,0.9074148,0.39279842,0.25774246,0.9502784,0.36894706,0.22499208
-0.0006992966,0.4809021,-0.38426775,0.6009171,0.18081525,0.63013244,0.34274417,0.19932553,0.5742894
-0.0570968,0.49580103,-0.23844619,0.75598127,-0.049821287,0.9536188,0.8271563,0.9377979,0.9172674
0.6678864,0.46356815,0.2543409,0.49438447,0.5612531,0.39463738,0.39407572,0.15932377,0.5850266
0.30841017,0.22892246,0.035619013,0.29588437,0.09490505,0.47508615,0.09172797,0.090177044,0.6003014
-0.020497832,0.50882775,-0.26440695,0.51329714,0.19190258,0.5333499,0.5682694,0.29112113,0.45997798
0.14765358,0.42207614,-0.036895983,0.46539766,0.24349597,0.058251116,0.42024145,0.076600514,0.4362785
0.076682255,0.7166368,-0.29835364,1.1122773,0.5327006,0.7514422,0.543012,0.16794738,0.5538737
-0.05485727,0.7566148,-0.35453886,1.2341608,0.6622341,0.66615963,0.6799913,0.12561473,0.32743573
0.41139412,0.3920882,-0.028390497,0.5457955,-0.082725495,0.87275434,0.30462664,0.7681471,0.9677168
-0.11513935,0.4076017,0.3750006,0.68443453,0.03973537,0.30728993,1.0666013,0.49431747,0.4968426
1.012654,0.9871444,-0.05116482,1.2462149,0.57025796,0.4677647,0.41149598,0.9480387,1.4096689
0.49067092,0.5490332,-0.2773097,0.6187493,0.30608442,0.65793264,-0.06882911,0.13726245,0.71623766
1.0149574,0.48182625,0.6214081,0.6563704,0.6220949,0.23278669,0.35148653,0.21093585,0.49933565
0.91581833,0.6343653,0.28511745,0.6108337,0.58105487,0.2836572,0.31863138,0.39866623,0.82034576
0.050690733,0.37739903,-0.09816827,0.43642795,0.25717667,0.6182817,0.48515797,0.122611105,0.40210783
0.8561647,0.5504858,0.8775923,1.2506279,1.1914704,0.46942705,0.66492265,0.020279989,0.23615752
0.9757203,0.42445588,0.72153616,0.876932,0.7388985,1.1856956,0.2722401,0.26935947,0.45904514
0.53344685,0.69130933,0.14502288,0.9440268,0.96314186,0.35253483,0.49006873,-0.13144058,0.3244068
0.44145858,0.48899603,0.10050871,0.59486556,0.48668188,0.16666356,0.33939344,-0.032319453,0.2683146
0.7810284,0.4000041,0.7712131,0.7878727,0.790876,0.5053928,0.5619694,0.23518482,0.29291582
0.495497,0.9272408,0.33603832,1.3524874,1.2733338,0.0632712,0.973624,-0.08574531,0.22162604
0.18438995,0.28596953,0.14553423,0.335779,0.2120284,0.685019,0.345973,0.030302651,0.38570532
-0.113604784,0.98248494,0.6595736,1.3663142,0.5446996,-0.14421326,2.005258,1.032592,0.4697733
1.1428466,0.796273,0.8170054,1.0435237,0.6271176,0.30371436,0.83454823,0.99746823,1.1480209
-0.16263005,0.7191613,-0.15832925,1.2051703,0.59226894,1.3270307,1.0346285,0.39211506,0.4805541
0.54555565,0.22103497,0.6557759,0.5128762,0.5719006,0.5185367,0.20400141,-0.054768573,0.40934002
0.6061342,0.9156768,-0.06603559,1.384644,0.6877583,-0.037645195,0.575138,0.34611747,0.69876945
0.63330734,0.817708,-0.4412981,1.1711614,0.55812967,1.2120551,0.032000244,0.18289968,0.6620297
0.10882739,0.16814418,0.060545426,0.12741642,0.20084286,0.21021472,0.33329797,-0.0046462193,0.22662964
0.21031828,0.22722092,0.27110952,0.27203903,0.2961809,0.22346872,0.48352963,0.015900329,0.2319258
0.38290578,0.67999893,-0.15115,0.9254112,0.38614345,0.69137347,0.5454407,0.50005805,0.86208695
0.3257787,0.43183935,0.3055175,0.4108631,0.766317,0.44223216,0.6989916,0.1489901,0.2531153
0.020110883,0.38356495,0.090606555,0.8314758,0.006909728,0.34238368,0.77120507,0.67361796,0.7555526
0.41428444,0.24963424,0.83194494,0.5070408,0.6544607,0.3469972,0.7376326,0.2787767,0.33208182
0.44105184,0.28600663,0.7133384,0.6253481,0.5007932,0.5273396,0.69311666,0.3636988,0.31023392
0.926027,0.7270233,0.040819317,0.8756493,0.36566016,0.15420234,0.21885468,0.6535579,0.929669
0.22836989,0.3520702,0.013177734,0.47387123,0.1935631,0.8601677,0.3691104,0.2966229,0.71934
0.05709418,0.9300448,-0.60556215,1.4993331,0.60578877,1.0230057,0.6519848,0.35816216,0.6398178
0.5474667,0.3494036,0.31572515,0.27207232,0.6857896,1.0989153,0.3800155,0.05894974,0.4229056
0.37174922,0.36072066,0.77153003,0.52794,-0.19959725,0.38432252,0.74143493,0.81607556,0.93400675
0.93096805,0.4907148,0.98783195,0.70413226,0.646713,-0.09359311,0.71421736,0.4113096,0.54434603
0.7840221,0.5120716,1.0232407,0.7716461,1.0958272,0.1341613,0.7954015,-0.0028543107,0.22332862
0.71294963,0.6176222,0.025001395,0.5608944,0.06762928,0.05534339,0.20066728,0.59080654,0.95198464
0.85170966,0.74483395,0.15161267,0.9040123,0.724398,1.0422789,0.4569959,0.37177044,0.75186473
0.32281843,0.49452302,0.047695994,0.46821016,0.5903759,0.55070144,0.44664788,-0.100177586,0.18483716
0.5629234,0.5885394,-0.027254181,0.7082758,0.26531842,0.35373986,0.36391118,0.68645567,1.0067202
0.45466483,0.22196332,0.4097392,0.28399262,-0.14936897,1.0791883,0.5028026,0.8501611,1.0336598
0.58675134,0.34533677,0.6879006,0.6255614,0.9510097,0.3945614,0.44703984,-0.2139822,0.11100519
0.09784262,0.40056157,-0.015489735,0.5844923,0.57171744,0.5092864,0.36065206,-0.13716446,0.2802269
0.48431322,0.41815716,0.19706187,0.39673784,0.4550645,0.07211905,0.39583933,0.07613282,0.4660473
0.70256734,0.29294574,0.3775395,0.13634875,0.4696936,0.47845858,0.3683802,0.19972175,0.39121675
-0.026269896,0.33025056,0.09120555,0.43109506,0.2686373,0.6479856,0.77894044,0.45558438,0.44168368
0.405503,0.43378216,0.28133354,0.39686853,0.7932075,1.094789,0.627597,0.11937274,0.20767017
0.9432433,0.3411086,0.6412965,0.5956387,0.6676208,0.22005102,0.12110482,0.014828966,0.3031265
-0.030225355,0.29287377,0.10932909,0.4678933,0.4075645,0.68503857,0.6851853,0.09169252,0.13460845
0.310847,0.27476108,0.49671754,0.94196916,0.45007995,0.6572351,0.45629436,0.17756984,0.46170256
0.24859096,0.49250877,-0.27889973,0.6487639,0.31339172,0.8343694,0.16076326,0.13769913,0.51720065
0.559777,0.28520602,0.29270786,0.35800034,0.24178341,1.1468093,0.40013766,0.45106143,0.58478844
0.83373165,0.7380783,0.12118571,1.21455,0.7611747,0.050661784,0.34737736,0.1653775,0.571366
1.7064905,1.0957968,0.9584474,1.8373253,2.1949015,0.58115125,0.70919394,-0.1389084,0.26978084
0.63243294,0.69763076,0.10138648,0.81150746,0.50873995,0.251527,0.5154775,0.42520437,0.59469414
0.30594254,0.22085458,0.35334176,0.20715651,0.4717422,0.35605496,0.30184242,-0.2161261,0.1074092
0.32860208,0.25439608,0.009253991,0.2542976,0.21810612,0.16681208,0.14124745,-0.07409643,0.4224933
1.0279473,0.57896215,0.21146469,0.8010792,0.6293211,0.5235899,-0.071803205,0.15744631,0.58585835
0.13789032,0.5374023,-0.4749776,0.90198886,0.059983715,1.0821435,0.45771778,0.61624455,0.7942087
0.35687223,0.38811105,0.11331157,0.86620045,0.38874257,0.5251355,0.14059672,0.10956298,0.6203274
0.16119568,0.477025,-0.052884042,0.74838114,0.48033422,0.88121295,0.5787785,0.10887782,0.34602395
0.72348976,0.74153185,-0.109493196,0.8995708,0.15421988,0.96409565,0.10072923,0.6086229,1.102004
0.37575898,0.72058,0.38226682,0.9827968,1.0651367,0.50022274,0.9038197,-0.05188826,0.11357472
0.5466902,0.6083579,0.12106459,0.66309196,0.6997678,0.6038542,0.44329616,-0.06541447,0.40422383
0.46473292,0.34553957,0.83932245,0.58871275,0.9714159,0.48305845,0.8434368,-0.078805566,0.02586724
0.27516228,0.5188724,0.044188716,0.7935276,0.24000816,1.3528454,0.63960147,0.6734208,0.82372165
-0.35404336,0.5658341,0.078622214,0.7439809,0.145127,0.2380437,1.3620074,0.7194289,0.27962625
-0.15718625,0.15928501,0.14979237,0.33956423,0.18071821,0.43711552,0.68760467,0.20596653,0.18112645
0.8033792,0.4903354,0.32823735,0.4619448,0.67672724,0.42740098,0.3507156,0.13030587,0.4606986
-0.038317855,0.5656011,0.3203558,0.8624509,0.32646605,0.20334893,1.1661668,0.5150467,0.4727001
0.108940676,0.4499124,-0.1231496,0.89498925,0.5872104,0.52458787,0.42689368,0.051991798,0.44825706
0.22748294,0.34836695,1.2870346,0.7368533,0.58326304,0.3762797,1.3928509,0.6207341,0.23220873
0.5122614,0.5654682,1.3365924,0.92392445,1.1182194,0.5018323,1.3930272,0.44608092,0.37193933
0.77762127,0.28586543,1.2152251,0.50835925,0.928406,0.49641538,0.5568058,-0.07236895,0.14257517
1.7847481,1.268706,0.1560494,1.7408398,0.8181632,0.26548415,-0.008213177,0.81799877,1.2744303
0.5224929,0.705855,0.1966795,0.9136068,1.0231003,1.2076867,0.62963974,-0.023588613,0.30824977
0.40451574,0.38364038,0.23079827,0.30309987,0.5519892,0.17801487,0.31446674,-0.1884947,0.31225544
0.15183692,0.49328357,-0.0882197,0.7315421,0.4443671,0.09863905,0.6589158,0.227406,0.31095862
0.3971704,0.29845124,0.015322061,0.2348043,0.25534505,0.52897966,0.06445903,-0.049883887,0.48207211
0.33068633,0.2216549,0.32901517,0.31735322,0.27141547,0.3063709,0.37832403,0.02381254,0.4162636
0.21884213,0.38704753,0.5639913,0.5527701,0.44720656,1.0898919,1.1365793,0.78139865,0.5694375
0.29720837,0.5432375,-0.20159616,0.6405326,0.45991153,0.64195406,0.22775425,0.009517163,0.36822918
0.17946045,0.21469831,0.65412086,0.34075072,0.41127884,0.93537223,0.987591,0.5897172,0.47543678
0.41965875,0.3014042,0.17368072,0.41915536,0.022688597,0.81189334,0.1994915,0.29542628,0.8524868
0.06455061,0.6591711,0.6021715,1.239786,0.77801704,1.6814342,1.4329252,0.69296414,0.5922376
0.44312954,1.0452914,0.15440431,1.6602235,0.40895668,0.78751624,1.1900376,1.2339737,1.1606767
0.52683556,0.61826074,-0.42872238,0.8833295,0.19908208,0.9910461,0.028461065,0.40188974,0.7781177
0.49914303,0.16446573,0.8938546,0.51623905,0.47909567,0.45108125,0.5767377,0.22868675,0.38999054
0.119913675,0.29014972,0.1446991,0.51269495,0.41276255,0.45031327,0.56748813,0.051736407,0.15325467
0.16455577,0.45178196,0.11876667,0.6849116,0.5828798,1.3731575,0.8078887,0.29593053,0.43566862
-0.484459,0.9035044,-0.10353184,1.4401706,0.60740525,0.39734143,1.5776391,0.62158537,0.3990637
0.07674686,0.2108332,0.13970838,0.18455437,0.2591825,0.45292842,0.36290717,0.050126165,0.37028736
0.86183035,0.78362596,-0.10397054,0.7644938,0.48069146,1.0582712,0.27030003,0.52718836,1.0569819
0.5989358,1.2002147,-0.10631551,1.2758809,0.9976728,0.78597367,0.89712095,0.31036818,0.5416816
0.3465972,0.44068924,-0.26129657,0.5425072,0.079670206,0.77848077,0.12740903,0.42717052,0.90220106
0.31714427,0.56493664,0.25608107,0.7281711,0.95219636,0.8113203,0.5571755,-0.32787144,0.07111333
0.3826921,0.5029027,0.6173653,0.66872776,1.0814846,0.34277764,0.9554602,-0.18941928,-0.09271528
0.5492846,0.22904876,0.44145608,0.4192922,0.12765425,0.3170144,0.050197184,0.22542389,0.5948097
0.016967896,0.35203052,0.15962975,0.61636984,0.5863297,0.81865877,0.7794789,0.07893147,0.08180316
-0.020464085,0.50542635,0.37927228,0.7148915,-0.014407039,0.018191056,1.082492,0.71793807,0.5285024
0.19302899,0.53141016,0.2522897,0.66309035,0.27060843,-0.2928354,0.94552565,0.6557634,0.3941943
0.8372551,0.42893183,0.85215235,0.8865851,0.22803262,0.021350775,0.6696423,0.82337296,0.78353304
0.07875799,0.76814526,-0.6391557,0.9605238,0.1354922,0.9613558,0.546713,0.67668426,0.86732584
0.5103698,0.24714112,0.638981,0.4780439,0.63281184,0.39346775,0.32842427,-0.09443317,0.1867697
0.24621974,0.17696436,0.5343505,0.34875867,0.31123638,0.114346825,0.4086128,-0.021109998,0.29171583
0.27968025,0.2569842,0.13767959,0.4076807,0.48342913,0.52181965,0.2387903,-0.033993475,0.38158748
0.4289996,0.64105827,0.4466325,0.9903786,0.8991396,0.6359155,0.8957186,0.19117181,0.32504672
0.18627568,0.21797758,0.17503032,0.1580573,0.21318969,0.32382947,0.3794755,0.04106138,0.34220415
0.53336006,0.8258142,-0.2180821,0.982463,0.4849613,0.47521365,0.28569034,0.2980988,0.65255195
0.91945803,0.5278515,0.40477914,1.0546876,0.95478266,1.0821372,0.17253903,0.17567912,0.5924066
0.13829392,0.53091204,0.817124,1.0593302,0.91029227,0.028105062,1.3927165,0.37802714,0.06770859
-0.17394233,0.39418775,-0.29058635,0.6882552,-0.06490261,0.7900083,0.6594345,0.55592746,0.5968065
0.6383388,0.59065473,0.7223686,0.6780206,1.1848061,0.29076618,0.772172,-0.28177753,-0.08088957
-0.0371663,0.51703566,-0.08275424,0.71410173,0.29477942,0.25515655,0.8303504,0.36935815,0.4252007
0.5194696,0.206861,0.6166004,0.44586277,0.5187257,0.39614147,0.37712204,-0.046820123,0.32892877
0.8921885,0.64694434,0.45100328,0.82086205,0.020676494,1.0486388,0.58830017,1.3448818,1.6100261
0.25443766,0.4333062,0.06366655,0.49295264,0.07325898,0.26927158,0.62514305,0.76984286,0.7713587
0.44916362,0.908582,0.2681486,1.2816116,1.274828,0.18788415,0.8698648,-0.189245,0.17669868
0.26038417,0.68295497,-0.48215416,0.67028856,0.32891488,0.67314196,0.21883698,0.2373305,0.7177325
0.24221244,0.25099093,0.156654,0.3010271,0.26108694,1.20922,0.5308635,0.5411454,0.6701728
0.44179934,0.45249912,0.00031343848,0.4788965,0.55440784,0.58036476,0.20953062,-0.054729708,0.42840695
0.21852008,0.8371489,0.17482227,1.0842953,0.9481304,0.8663404,1.1136374,0.18938048,0.22890185
0.91717255,0.50553834,0.1192669,0.8391452,0.16230454,0.062452815,-0.0016514398,0.5678768,1.0294424
0.22102293,0.18116543,0.5836864,0.28809804,0.5224593,0.7903485,0.7081705,0.16025011,0.24926007
-0.33540517,0.3532753,0.0767362,0.7368621,-0.1918846,0.9273566,1.2811599,1.2130681,0.8285828
