fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist
1.2035729,1.2337146,1.2609136,0.68549144,0.61421406,0.3230436,-0.19373435,0.8496157,0.60612965,0.31231695
1.0076209,1.1799357,0.79298764,0.78352153,0.5876869,1.0191845,0.23150799,0.116652705,-0.2733082,0.74689037
0.87320733,0.75088227,0.84464765,0.48669863,0.71166074,1.00157,1.0997111,0.37735182,0.5614152,0.006046165
0.95323753,0.8873043,0.30669892,0.96987665,1.1711246,0.28228962,0.012565518,0.052516073,0.16965485,0.7255211
0.29374185,0.12904294,-0.32198578,1.6169736,1.5887198,1.2117256,0.76531225,0.37528038,0.8714975,0.44251353
0.5885645,0.63178355,0.5733997,0.483609,0.39449668,0.36975423,0.11061745,0.20503893,0.22875118,0.31938505
0.7972921,1.073114,0.93292266,0.4033092,0.5683784,1.1306032,0.47901103,-0.7323632,0.6221565,0.55504787
0.74997294,0.48207006,-0.7453435,1.9774648,1.8071567,1.102467,0.2192761,0.47087428,0.6867002,1.1601961
0.62211823,0.82812506,0.5001999,0.2726705,0.19378176,0.53936213,0.03082303,0.3682674,0.65691173,0.38649577
1.2776356,1.6064799,0.80339485,0.11373082,0.11450605,0.7350571,0.64483553,0.33882478,2.157405,0.9928973
0.5220833,0.47994515,0.1973482,0.9449541,0.9069264,0.98753,0.61390775,0.08438867,0.08764111,0.24133237
1.1473109,0.9719258,-0.21307634,1.3297672,1.2591426,0.31779435,-0.36323872,0.51783276,-0.036897346,1.5311157
0.8441247,0.8028098,0.78325754,0.7327198,1.0367699,0.3644104,0.50359637,0.46153307,0.8903699,0.18696712
0.5070105,0.48162282,0.108224005,0.4245063,0.22122292,0.45744753,0.22565055,0.46321574,0.29893193,0.47334027
0.98486435,0.79614955,0.2353102,1.0713028,1.0165144,0.5323283,-0.28478304,-0.07273846,0.53496957,-0.017659286
0.91685677,0.8837781,0.6519403,1.0311418,1.0447961,0.89623857,-0.0345364,-0.015623998,1.3377235,-0.019260773
0.8343508,0.92058146,0.91491467,0.5084285,0.66846937,1.0731102,0.9458705,0.5228728,0.48064923,0.099258974
0.5093317,0.3147258,-0.33488643,0.9793126,0.8702883,0.7421434,-0.013509309,0.11530844,0.39048362,0.21158814
0.6562625,0.6561235,0.48757613,0.31006348,0.12917048,0.54878956,0.346496,0.69248873,0.365493,0.3967883
0.8278333,0.8167195,0.0027298331,0.95685995,0.9662684,0.48891738,-0.17452715,0.52439415,0.09762528,0.5870503
0.8975034,0.9972993,0.68913275,0.72801405,0.57509196,0.44211942,-0.22610682,0.32198074,-0.14698799,0.37799376
0.85140383,0.9855095,0.19106129,1.0700577,0.81058747,0.5953178,-0.40788162,-0.035563543,-0.047125712,1.000437
0.9645393,0.937447,0.8489792,0.6510911,0.41749024,0.5775394,-0.20178872,0.6142983,-0.12759706,0.37599102
1.0236543,1.0817853,0.5928084,0.7220271,0.5498924,0.28221092,-0.51182044,0.17318556,1.3085546,0.86047
1.0414401,0.85023725,1.0038633,0.6607556,0.6758791,0.51177734,0.32707268,0.3930944,0.5141924,-0.21023035
0.82832205,0.7835961,-0.05912921,0.57706946,0.3051349,0.4572269,0.02608361,1.1892378,0.9326522,1.1559308
0.2827012,0.22224297,0.15333158,0.6538782,0.6317044,0.72634226,0.49263188,0.38338792,0.39330035,-0.025871824
0.7600589,0.48364407,0.14817435,0.47903585,0.4516018,1.0362662,0.4840749,0.10202613,0.6396741,0.037754793
0.81348836,0.977245,0.176196,0.8664437,0.8282929,0.79857326,-0.4427198,-0.22520375,1.634301,1.1997416
0.76702607,0.7120789,0.615684,1.24227,1.4746406,1.1821908,1.0320799,0.4271018,-0.056601055,0.070142016
0.9477575,1.032628,-0.25211883,1.4174639,1.4092607,0.68592006,0.09102507,-0.13121855,1.3578409,0.85258514
0.44476306,0.36304364,0.061487302,0.9155552,0.9777518,0.7055827,0.65015054,1.1162947,1.0317831,0.20993067
0.38432866,0.2760217,0.13187905,0.6111691,0.6323714,0.5835361,0.25020576,0.15279561,0.4981928,0.14149542
0.9941354,1.1128558,0.9429161,0.5800555,0.7968024,1.2226348,1.4134536,0.4608435,0.8022362,0.46908116
1.0394061,0.9059427,0.52255666,0.6059263,0.5847684,0.7557018,0.23429132,0.5171811,0.40792617,0.38928965
0.9490446,0.9765594,0.44084102,0.78663087,0.86287975,0.32542497,0.40341496,0.9703141,0.86891824,1.2124541
0.61600745,0.61783576,0.2510379,0.58261865,0.6628003,0.5366424,0.27910233,-0.14851958,0.35696113,0.4775353
0.37891003,0.35775325,-0.185632,1.0069312,1.0492188,0.67347324,0.02069165,0.24941292,0.95089763,0.3692428
0.67064786,0.56577945,0.23841006,0.5344443,0.5592283,0.570173,0.11581422,0.11226595,-0.0456229,0.4199077
0.48702535,0.60721093,0.123775914,0.3669132,0.12295565,0.50714207,0.26364687,0.3511816,0.23396549,0.940674
1.0824267,1.1417341,1.3832374,0.61698115,0.72018605,0.72454965,0.99041575,0.9526224,-0.4931385,0.7183803
0.9407476,0.86526406,0.49624157,1.71885,1.8615351,0.87560916,0.012278532,0.41957054,1.4947292,-0.3548061
0.8147701,0.80158216,0.6095044,0.92194235,0.92527187,0.8117494,0.7094828,0.21355742,-0.35902712,0.6481073
1.1906765,1.2978513,1.2367818,0.3480855,0.6576105,0.5486173,0.7920892,0.9114683,0.52805364,0.31752077
0.34657598,0.2855637,0.16024004,0.85156184,0.7042808,0.869982,0.62055933,0.8536958,0.649645,0.0028218664
0.774505,0.5205752,-0.54561216,1.24949,1.0260571,0.6799326,-0.08881202,0.8510005,0.39747158,1.3591524
0.92015874,1.0328487,0.8231334,0.94673806,0.9724913,0.7718885,0.22607425,0.2528233,0.37198883,0.47914118
0.7725599,0.8253881,0.6335705,0.5636749,0.32984874,0.7739091,0.2801158,0.851038,0.17130494,0.4123559
0.54356813,0.437513,0.20325333,0.5644323,0.60657555,0.5855572,0.3186022,0.08332145,0.23765117,0.32604787
1.0758575,1.3374926,1.2488263,0.062791325,0.030364115,0.8827871,0.4164641,0.024428226,0.45397097,0.33159518
0.9443859,0.94347566,0.9167798,0.4533812,0.5917996,0.7246151,0.75118405,0.2195394,0.66344833,0.29569563
0.39786932,0.37027097,0.30208436,0.37177208,0.25683242,0.26340726,0.11653691,0.57331795,0.33026284,0.13981818
0.5393776,0.41245687,0.13481574,0.45454818,0.5211424,0.48550308,0.22592296,0.68919486,0.6593387,0.038592193
0.87916994,1.2266554,1.318053,0.18883598,0.25927776,0.74129975,0.8454625,-0.045291178,0.24738601,0.4979263
0.5277858,0.5480934,-0.07206424,1.0976511,1.0759906,0.7955905,0.6716142,0.75713986,1.2794187,0.5831145
1.161343,1.2558085,0.8785875,0.58718204,0.49245945,0.5261433,0.070479654,0.9925044,1.4978917,0.691407
0.7743156,0.62223923,0.87070495,0.4523931,0.7501614,0.3246448,0.47255522,1.1997275,0.30854917,0.14638126
1.0604303,1.0180026,1.1071365,0.807161,1.0655023,0.89981896,0.8998121,2.0132596,0.7689213,0.1697938
0.6643045,0.84585315,0.26532125,0.9841562,0.790156,1.089008,1.1733594,1.5752469,1.8076321,0.89194745
0.4779621,0.68054247,0.27234507,0.61108637,0.5234355,0.9244488,0.59230345,0.045246508,0.76481295,0.588854
0.5317006,0.6890861,-0.022032116,0.79620564,0.59681654,0.5349934,-0.09035582,0.008442422,0.50969553,1.1269274
0.9383961,1.1179553,1.1427877,0.32511294,0.47508973,0.7986632,0.4423633,0.2752704,0.033353098,0.24057533
0.8287164,0.74737173,0.44996256,0.79902357,0.9808321,1.0409988,0.5838549,0.26473254,0.86910784,-0.52063817
1.2351208,0.8993664,0.08721222,1.9122255,2.0089178,0.86259806,0.10524244,0.6143836,0.5827615,0.25903878
1.1911778,1.6156409,1.0054157,0.93514717,1.1388602,1.6824088,1.3270705,0.3418345,1.0116711,1.3510054
0.5168761,0.5956063,0.36956605,0.28168017,0.23027898,0.58779764,0.18861558,-0.25748977,0.31239387,0.054455083
0.88221633,0.9397759,0.020861045,0.68242973,0.58895737,0.43335408,0.377259,0.9927669,1.6442205,0.9101786
1.1215835,0.91680986,0.102048054,1.2650678,1.2376287,0.6179344,0.1107216,0.7079477,0.24182087,0.8767505
1.1491146,1.0983095,-0.28496408,1.2044382,1.1548828,0.67147,0.42166713,0.630524,0.831576,1.2862346
0.592551,0.7632399,0.33676213,0.71675014,0.5853313,1.159913,0.19688013,-0.044582017,1.2130795,-0.023582373
0.78615904,0.23075688,-0.3737887,1.5679258,1.7570864,1.2758824,0.50707555,-0.17698419,-0.13545328,0.43795618
0.795177,0.7650326,1.0138917,0.7775427,0.7428843,0.6881342,0.5595813,1.129734,0.08293847,0.20858385
0.9092561,1.0471121,0.83119315,0.47634056,0.52487355,0.71411914,0.7871525,1.214445,1.4837266,0.4518406
0.8228619,1.2297564,0.92861164,0.17539656,0.3391311,0.5483462,0.13401371,-0.47715706,0.9904259,0.73086715
0.8512368,0.5659259,-0.51242816,1.4031637,1.440839,0.5822778,-0.24481604,0.14597267,0.040135592,0.89520025
0.8792465,1.0065706,0.40538615,0.35306498,0.10225798,0.5329725,0.012894086,0.81561136,0.82341254,1.1546538
0.85178113,0.7945666,0.7047481,0.58066714,0.65003073,0.5689022,0.31526557,1.2098479,0.18542951,0.17069754
1.0356466,1.3377911,1.096762,0.24851626,0.19664112,0.66598254,-0.01811556,-0.45715883,1.3127894,0.0028683431
1.0541384,1.1902657,0.74280804,0.8738289,0.7884529,0.68518114,0.12283407,0.5454631,-0.25545955,1.2740754
1.4718972,1.5204772,1.0075526,0.79698086,0.9399696,1.1878573,0.11014754,-0.6716055,0.61452353,0.2488022
0.89435005,0.8100989,0.20198452,1.6512351,1.6731495,1.3556837,0.6920323,-0.27465466,-0.14476602,0.49521816
0.5301652,0.29978386,-0.49788514,1.1312102,1.0409927,0.5879882,-0.024087308,0.24254885,0.38423312,0.4078875
0.8626449,0.6213602,0.069987655,1.6076037,1.8059604,1.1488562,0.65720034,0.59760803,-0.023728363,0.08261977
0.8223314,0.9162657,0.36744058,0.48434487,0.41053528,1.0912814,0.26265275,-0.124299355,1.4539042,-0.007424973
0.93953204,1.1126653,0.49243802,0.8489428,0.5584992,0.48638433,0.04635569,0.5873785,-0.2862105,1.0118177
0.54259133,0.46422058,-0.030378804,0.5500021,0.391448,0.5151298,0.0711258,1.1043776,0.43929726,0.5711653
0.7531036,0.80071884,0.57228386,0.6021327,0.6278521,0.17762172,-0.029277878,0.57933253,1.253793,0.15057433
0.58093095,0.7743827,0.4004778,1.0637233,0.983051,0.9698985,0.7513802,0.92528325,1.165114,1.2417654
1.554682,1.5143344,1.6897023,0.7751,0.8961431,1.1414597,0.5588387,0.375527,0.05429118,-0.06460522
0.7145262,0.5461335,0.27236187,0.9398152,1.2176394,0.6641582,0.68012255,-0.35332778,0.63017493,0.25682354
0.6118581,0.56464064,-0.23478788,0.8370833,0.70751137,0.6147623,-0.1198934,0.11785176,0.75251436,0.7008427
0.9688337,1.0242889,0.583937,0.3087957,0.09533286,0.40014768,0.116335705,0.72908807,0.73494244,0.4209238
0.97604144,0.93935615,0.7206852,0.89804506,0.782947,0.46847692,-0.25644645,0.4419466,0.07335376,0.22215013
1.0662304,1.0998447,1.1247787,0.5866444,0.5006011,0.84431994,0.31087342,0.21542218,-0.42085153,0.46162045
0.80185056,0.8972701,0.86069417,0.7263012,0.7458461,0.6295831,0.042343944,0.39452785,0.84513116,0.010321237
0.96121526,1.3276585,0.9938343,-0.009738483,-0.16856468,0.9429776,0.33758232,0.1500229,0.6088326,0.6873969
0.79962766,1.077117,0.5314678,0.44841322,0.44475988,0.4585296,0.11636042,0.24730727,0.95971566,1.04893
1.0161493,1.1327127,0.60251105,0.49050272,0.7060837,0.9238615,0.8746646,1.376683,1.6650071,0.2999331
0.837373,0.79310274,0.52691895,0.40811205,0.2128236,0.7415325,0.54393107,0.21505749,-0.03678282,0.61917245
1.0772983,1.1128733,0.9596091,0.3203624,0.17878473,0.42396674,0.041911278,0.0623392,0.3707471,0.110124394
0.38431334,0.23463629,0.21809125,1.2363931,1.3616743,1.0839618,1.0445676,1.0091754,0.9869825,0.014720798
0.58048534,0.661308,0.4991516,0.3159507,0.2634215,0.58099014,0.32049775,0.58985794,0.4292426,0.27203986
0.7613722,0.6952582,-0.20926146,0.8459485,0.63943905,0.40431547,0.08032673,0.8841671,1.294435,1.1541297
0.4823284,0.35124493,-0.17712134,0.9137364,0.7986301,0.34844738,0.24681188,0.8341563,0.6453197,0.7043915
1.0602487,1.1322646,0.8284082,1.0022783,0.8277964,0.49624628,-0.022101535,0.28605634,-0.40898857,0.8723744
1.3221278,1.1207314,0.74619627,1.505469,1.7360693,0.9644344,0.5122794,0.055910934,-0.7781258,0.6998299
0.3786656,0.15983011,0.0148554,0.74364513,0.7467966,0.9224118,0.49002525,0.29735854,0.5033923,-0.21577941
0.7477337,0.40949544,-0.34583727,0.9902506,1.0112872,0.926568,0.073109485,0.24264047,0.5862033,0.22146572
0.898296,0.9407264,0.30506006,0.9256275,0.79828215,0.59187764,-0.11177119,-0.058058754,-0.22283843,0.6893996
0.5346148,0.57713366,0.14626007,0.5384195,0.39890236,0.5176672,0.46446884,0.6253849,1.025053,0.4704665
1.3656472,1.5465591,1.3095891,1.2598563,1.093325,1.0025798,0.08348179,-0.01567104,-0.80824715,0.8188264
0.8764541,0.8753889,0.24347863,0.5578897,0.43003517,0.28659213,0.020824416,0.986973,1.0925221,0.7523062
1.3174108,1.5218538,1.4428504,1.2300677,1.3133531,0.76973677,-0.031322043,0.5446393,0.5826487,0.26140904
0.71839786,0.5818776,0.46369058,0.33067846,0.47864702,0.50474596,0.017981986,0.32059345,0.2038475,0.3544911
1.5206938,1.4924096,1.6226099,1.1384121,1.6082894,1.2651192,1.3160161,0.047936626,0.50303376,0.14341906
0.5977465,0.35436207,-0.47864974,1.4177072,1.54222,0.8748915,0.39604586,0.53959024,1.2008271,0.25302538
0.94028807,1.0980104,0.16566947,0.8326225,0.7163849,0.27356565,-0.32669547,0.3482673,0.5395389,1.4520495
1.1909894,1.4522241,1.3378434,0.39531532,0.28261307,0.90813386,0.0013645235,-0.5016306,0.041461743,0.40888342
1.225071,1.4730386,1.1972165,0.72328335,0.66501886,0.55019414,-0.35523114,-0.19288114,1.2737623,-0.010476837
0.65430605,0.55585885,-0.2089741,0.6174049,0.5572261,0.43806738,-0.07260783,0.42821926,0.28397372,0.68773377
0.6582421,0.703126,0.03473843,0.51648456,0.33425087,0.695951,0.45431265,0.93280333,1.1995174,0.787886
0.54149044,0.5680638,0.18516245,0.45938563,0.273768,0.5965004,0.30371642,0.9329571,0.72766083,0.4908737
0.86575365,0.71050704,0.5164067,0.5254493,0.3781764,0.24969456,-0.07783242,0.4214936,-0.12976412,0.47027272
0.76474166,0.70631415,0.4176476,0.7259229,0.78458285,0.622924,0.37771648,0.5300314,0.13031828,0.32211947
0.9334568,0.8747427,0.94652456,0.6350244,0.76674986,1.1186957,0.69061124,0.23631158,0.024862185,-0.06351038
1.0114573,1.1487042,0.54940206,1.0869782,1.1927129,0.7461026,0.8408889,0.96810436,0.5510868,0.98137283
0.59632397,0.6005843,-0.08985932,0.6828934,0.5712865,0.95010316,0.69998837,1.3111204,1.2209704,0.18891601
0.91411483,1.097105,0.9647173,0.4041263,0.23228773,0.7650827,0.40538868,0.6871712,0.009897001,0.6937983
0.7310467,0.79488736,0.41271764,0.61150897,0.81097096,0.99477464,0.6516095,-0.35464182,0.6570506,0.20881829
1.2678502,1.3918818,0.9946299,0.1875794,0.42219716,0.34128138,0.47250783,0.24200451,0.43126512,1.0001127
0.45466074,0.5260541,0.334873,0.4168235,0.38682848,0.48525852,0.20202662,1.078995,0.76206154,0.16613773
0.96588576,1.0277187,0.14208563,0.56994826,0.66901904,0.2862693,0.11983933,-0.019984897,1.3280175,0.91337526
0.5268269,0.41576102,0.07065269,0.7015101,0.61991596,0.436035,0.003797138,-0.011205148,-0.018179312,0.23160507
0.72141767,0.60225457,0.5838387,0.6260646,0.8457373,0.6109195,0.79178816,0.8878695,0.49486822,0.041452285
0.890224,1.2345856,0.8494567,0.14990503,0.056956608,0.51279235,0.396026,0.52357775,0.99185234,0.88159245
1.1143116,1.1155349,0.35439184,0.8966888,0.76279855,0.26537672,-0.01903631,1.0699239,0.044778474,1.0741574
0.7120869,0.6947811,0.7170492,0.8577369,0.9160324,0.6677839,0.8235522,1.6589047,1.2393003,0.2816792
0.8341931,0.93105626,0.6210944,0.43006498,0.27856037,0.3509128,0.052325904,0.9643346,0.9110428,1.1285136
0.37012455,0.21546482,-0.14987329,0.76215833,0.71297854,0.65709674,0.41187203,0.58720636,0.37510464,0.082112595
1.0232656,1.0119065,0.746166,0.6796429,0.76459426,0.51768804,0.21608093,-0.062986486,-0.08852666,0.34462854
1.0545661,1.1749406,0.82428575,0.3172111,0.29683203,0.40766954,0.0114255715,-0.14101607,1.0481309,0.105617076
0.8361834,0.9102011,0.59738743,0.9891367,1.0625677,0.5806077,0.18206052,0.50118,1.5977993,0.48410887
0.97248304,1.3691435,1.0620329,-0.06520995,-0.13122532,0.72728854,0.21939689,-0.59105295,0.78644896,0.43916902
0.54306483,0.5027037,0.1710832,0.8497251,0.7704017,0.54591167,-0.111757345,0.2613812,0.6771135,-0.050736032
0.6503607,0.8421026,0.34168702,0.5763627,0.5575667,0.61862546,0.108871505,-0.4484661,0.9704371,0.41065326
1.1216913,0.9141371,0.72425157,1.0540768,1.1597592,1.0068625,0.7761366,1.1971502,-0.35033476,0.50489724
1.3969857,1.6195216,0.8393776,1.274242,1.1466855,0.62605387,-0.31031874,0.49776924,0.6608847,2.0864227
0.62780726,0.6870543,0.26658952,0.7069259,0.6731876,0.32576227,-0.08675812,0.49650234,1.1862782,0.20455113
0.9449272,0.76865596,0.3132549,0.60094523,0.47159258,0.7797032,0.5787572,0.8758483,-0.05428665,0.71019703
0.79118836,0.61928034,0.6184141,0.34935594,0.21359867,0.55254394,0.13306579,0.1836352,-0.14438713,0.24462529
1.2625538,1.3290985,0.9427443,0.43819243,0.39430925,0.6691064,-0.091500476,-0.5241693,0.7076588,0.0074033067
1.2009275,1.5330285,1.019783,0.5306022,0.3598172,0.6121153,0.36504373,1.3085183,1.0528034,1.4541534
0.5837406,0.727419,0.36377844,0.33913615,0.124970436,0.38768739,-0.31051153,0.20075575,0.05985122,0.88721526
