fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,1.0,2.0
5.0,7.0,6.0,5.0,7.0,3.0,6.0,7.0,2.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,4.0,7.0,0.0,2.0
5.0,2.0,6.0,8.0,9.0,5.0,6.0,7.0,4.0,2.0
5.0,5.236927480936138,6.0,5.0,7.0,3.0,1.5261450381277242,7.0,4.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,4.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,3.0,7.0,0.0
7.5721057368207525,6.5721057368207525,6.0,5.0,7.0,3.855788526358494,7.855788526358494,8.0,4.0,5.0
5.0,5.0,6.0,6.0,9.0,5.0,3.0,7.0,4.0,2.0
5.0,5.0,6.0,6.0,9.0,3.0,1.874889200999834,3.0,5.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,4.0,2.0
5.0,5.0,3.0,6.0,9.0,5.0,6.0,5.0,9.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,6.0,1.0,2.0
5.0,6.0,6.0,5.0,7.0,5.0,6.0,7.0,4.0,2.0
5.0,5.0,6.0,5.0,7.0,3.0,4.0,7.0,8.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,6.0,2.0,0.0
7.0,6.0,6.0,3.0,5.0,3.0,1.0,8.0,7.0,0.0
5.0,6.0,6.0,5.0,7.0,5.0,6.0,3.0,0.0,0.0
5.0,5.0,6.0,6.0,9.0,5.0,5.0,3.0,9.0,2.0
5.0,5.0,6.0,6.0,7.0,5.0,6.0,6.0,8.0,5.0
5.0,4.0,6.0,6.0,9.0,5.0,6.0,7.0,9.0,5.0
5.0,5.0,3.0,6.0,9.0,3.0,4.0,3.0,9.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,3.0,7.0,2.0
6.0,8.0,6.0,1.0,2.0,3.0,7.0,7.0,0.0,5.0
5.0,5.0,3.0,6.0,9.0,5.0,6.0,7.0,5.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,7.0,8.0,0.0
5.0,5.0,3.0,6.0,9.0,5.0,6.0,7.0,4.0,2.0
5.0,5.0,0.0,6.0,9.0,5.0,6.0,7.0,1.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,3.0,3.0,0.0,2.0
5.0,3.0,6.0,6.0,9.0,5.0,6.0,7.0,8.650641954255367,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,9.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,0.0,5.0
8.0,8.0,6.0,5.0,7.0,1.0,4.0,2.0,1.0,5.0
5.0,5.0,0.0,6.0,9.0,5.0,4.0,3.0,7.0,0.0
7.0,8.929220915274042,6.0,3.0,4.893831372911064,0.0,9.0,8.929220915274042,1.0353895423629784,0.0
5.0,5.0,6.0,5.0,7.0,5.0,7.0,7.0,8.0,7.0
8.0,9.0,6.0,5.0,7.0,1.0,0.0,0.0,8.0,5.0
5.354010539796989,5.0,6.0,5.0,7.0,6.0,7.0,7.0,4.645989460203011,7.0
5.0,6.0,6.0,5.0,9.0,1.0,7.0,7.0,9.0,2.0
5.0,8.0,6.0,5.0,7.0,3.0,6.0,7.0,9.0,7.0
5.0,3.0,6.0,6.0,9.0,5.0,6.0,7.0,9.0,5.0
5.0,5.0,6.0,6.0,7.0,5.0,6.0,7.0,8.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,5.0,8.0,2.0
5.0,5.0,6.0,6.0,7.0,5.0,6.0,7.0,7.0,2.0
5.0,5.0,3.0,6.0,9.0,5.0,6.0,3.0,9.0,0.0
5.0,2.0,0.0,8.0,9.0,5.0,6.0,5.0,4.0,2.0
5.0,4.0,3.0,6.0,9.0,5.0,6.0,7.0,2.0,5.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,7.0,0.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,3.0,7.0,1.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,0.0,0.0
5.0,5.0,3.0,6.0,9.0,5.0,6.0,5.0,8.0,2.0
5.0,3.0,6.0,5.0,7.0,5.0,6.0,6.0,8.931152335466464,2.0
5.0,5.0,6.0,5.0,7.0,3.0,7.0,3.0,7.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,5.0,5.0,2.0
8.0,5.0,6.0,5.0,7.0,1.0,1.0,3.0,4.0,7.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,3.0,0.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,2.0,7.0,9.0,2.0
5.0,4.0,6.0,6.0,7.0,5.0,6.0,6.0,7.0,5.0
2.0,5.0,0.0,9.0,9.0,5.0,6.0,7.0,1.0,2.0
5.0,5.0,6.0,6.0,7.0,5.0,6.0,3.0,0.0,2.0
9.0,8.0,6.0,5.0,7.0,0.0,0.0,8.0,8.0,7.0
6.453000658597705,9.0,6.0,5.0,7.0,5.0,8.09399868280459,0.0,8.0,7.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,9.0,2.0
5.0,5.0,6.0,8.0,9.0,5.0,6.0,3.0,4.0,2.0
5.0,6.719709568403144,6.0,5.0,7.0,3.0,2.719709568403144,7.0,1.0,5.0
5.0,5.0,6.0,6.0,9.0,5.0,4.0,7.0,0.0,2.0
5.0,5.0,3.0,6.0,9.0,5.0,6.0,6.0,5.0,5.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,5.0,9.0,5.0
4.0,5.0,3.0,6.0,9.0,5.0,5.0,7.0,1.0,2.0
5.0,2.0,0.0,8.0,9.0,5.0,4.0,6.0,1.0,5.0
5.0,3.0,6.0,6.0,9.0,5.0,6.0,6.0,4.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,8.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,2.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,0.0,2.0
8.0,8.600899624636902,6.0,5.199550187681549,7.0,3.0,0.0,8.800449812318451,7.800449812318451,9.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,8.0,2.0
5.0,5.0,6.0,6.0,7.0,5.0,6.0,3.0,4.0,2.0
5.0,5.0,6.0,3.0,5.0,1.0,7.0,3.0,1.0,7.0
5.0,2.0,6.0,6.0,9.0,5.0,6.0,5.0,1.0,2.0
5.0,5.0,6.0,5.0,7.0,3.0,3.0,5.0,8.0,0.0
5.0,6.0,6.0,6.0,7.0,3.0,0.0,7.0,5.0,0.0
5.0,5.0,6.0,6.0,7.0,3.0,4.0,7.0,4.0,0.0
5.0,6.0,6.0,5.0,7.0,3.0,6.0,3.0,7.0,5.0
5.0,6.0,6.0,5.0,7.0,3.0,7.0,8.0,1.0,7.0
5.0,5.0,6.0,5.0,7.0,8.0,1.0,3.0,8.0,0.0
6.0,9.0,6.0,1.0,2.0,1.0,7.0,0.0,8.0,7.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,9.0,2.0
5.0,4.0,6.0,5.0,7.0,3.0,4.0,6.0,1.0,2.0
5.0,4.0,3.0,6.0,9.0,5.0,6.0,6.0,8.0,2.0
5.0,6.0,6.0,3.0,7.0,5.0,9.0,3.0,1.0,2.0
5.0,6.0,6.0,3.0,5.0,5.0,7.0,7.0,1.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,0.0,5.0
1.0,4.0,0.0,8.0,9.0,5.0,6.0,3.0,1.0,5.0
5.0,6.0,6.0,5.0,7.0,5.0,7.0,2.0,0.0,7.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,1.0,5.0
5.0,5.0,6.0,6.0,7.0,5.0,4.0,6.0,0.0,5.0
9.0,9.0,6.0,1.0,2.0,0.10571073051925739,0.0,0.0,7.105710730519258,2.0
5.0,2.4530821208098272,6.0,6.0,9.0,5.0,6.0,6.0,4.0,2.0
5.0,0.0,6.0,6.0,9.0,5.0,6.0,5.0,4.0,5.0
5.0,4.762401839704716,6.0,6.0,7.0,5.0,6.0,7.0,8.0,2.0
5.0,4.0,6.0,5.0,7.0,5.0,6.0,7.0,9.0,0.0
5.0,5.0,3.0,6.0,9.0,5.0,4.0,3.0,1.0,0.0
5.0,4.0,0.0,6.0,9.0,5.0,4.0,7.0,8.0,2.0
5.0,4.0,6.0,6.0,9.0,5.0,6.0,7.0,8.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,3.0,4.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,2.0,0.0
5.0,5.0,6.0,5.0,7.0,3.0,6.175706992702129,7.0,4.175706992702129,7.0
5.0,5.0,3.0,8.0,9.0,5.0,4.0,2.0,4.0,9.0
5.0,5.0,3.0,6.0,9.0,5.0,4.0,7.0,5.0,5.0
6.0,7.0,6.0,5.0,7.0,5.0,8.0,2.0,8.0,5.0
5.0,5.0,6.0,6.0,7.0,5.0,6.0,7.0,4.0,2.0
5.0,5.0,6.0,5.0,7.0,6.0,7.0,3.0,1.0,5.0
5.0,5.0,6.0,5.0,7.0,3.0,4.0,3.0,5.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,5.0,7.0,2.0
5.0,7.0,6.0,1.0,2.0,5.0,7.0,3.0,0.0,0.0
5.0,5.0,6.0,6.0,7.0,5.0,3.0,7.0,1.0,2.0
2.0,5.0,0.0,8.0,9.0,5.0,5.0,3.0,8.0,5.0
7.0,9.0,6.0,3.0,5.0,1.0,0.0,0.0,4.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,0.0,2.0
5.0,5.0,0.0,6.0,9.0,5.0,4.0,7.0,4.0,2.0
5.0,5.0,3.0,5.0,7.0,5.0,4.0,7.0,7.0,0.0
5.0,5.0,6.0,5.0,7.0,5.0,4.0,7.0,9.0,0.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,1.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,4.0,3.0,4.0,2.0
5.0,2.0,0.0,8.0,9.0,5.0,6.0,5.0,8.0,0.0
5.0,5.0,6.0,6.0,9.0,5.0,4.0,7.0,9.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,5.0,2.0,2.0
5.0,8.0,6.0,1.0,2.0,5.0,8.0,7.0,4.0,2.0
5.0,4.0,6.0,6.0,9.0,5.0,6.0,7.0,4.0,2.0
5.0,7.0,6.0,3.0,7.0,3.0,6.0,3.0,0.0,5.0
8.0,6.0,6.0,5.0,7.0,6.0,9.0,3.0,9.0,2.0
5.0,2.0,0.0,8.0,9.0,5.0,4.0,7.0,1.0,2.0
3.0,4.0,6.0,6.0,9.0,5.0,5.266478412224004,4.467043175551994,4.0,5.0
5.0,5.0,6.0,5.0,7.0,3.0,2.0,7.0,4.0,2.0
8.0,9.0,6.0,0.0,2.0,5.0,0.0,9.0,9.0,7.0
5.0,5.0,6.0,5.0,7.0,5.0,6.335204906376416,3.0,9.0,0.0
7.0,9.0,6.0,1.0,2.0,5.0,9.0,0.0,8.0,7.0
5.0,6.0,6.0,3.0,5.0,5.0,8.0,7.0,0.0,5.0
5.0,4.0,3.0,6.0,9.0,5.0,4.0,3.0,8.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,3.0,9.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,6.0,8.0,0.0
5.413615253699501,5.0,6.0,5.413615253699501,7.0,2.1727694926009997,1.5863847463004999,7.0,4.0,5.0
7.0,9.0,6.0,5.0,7.0,5.0,0.0,9.0,8.0,7.0
5.0,6.0,6.0,5.0,7.0,3.0,7.0,7.0,0.0,7.0
5.0,6.0,6.0,3.0,5.0,6.0,8.0,7.0,7.0,5.0
9.0,9.0,6.0,5.0,7.0,1.0,0.0,9.0,7.0,5.0
5.439382232567994,8.439382232567993,6.0,3.0,5.0,1.0,1.5606177674320056,0.5606177674320058,8.0,5.878764465135989
5.0,5.0,6.0,6.0,7.0,5.0,6.0,5.0,8.0,2.0
5.0,4.0,0.0,6.0,9.0,5.0,4.0,6.0,5.0,2.0
7.021976678941019,5.021976678941019,6.0,5.978023321058981,7.0,3.0,0.021976678941019512,2.9780233210589806,1.0219766789410194,7.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,7.0,2.0
5.0,5.0,6.0,5.0,7.0,3.0,7.0,7.0,5.0,7.0
5.0,5.0,6.0,5.0,7.0,3.0,6.0,7.0,1.0,2.0
5.0,5.0,6.0,5.0,7.0,1.0,7.0,7.0,0.0,2.0
8.179370392062705,8.179370392062705,6.0,5.0,7.0,0.17937039206270378,0.0,8.179370392062705,9.0,0.0
5.0,5.0,6.0,6.0,9.0,3.0,2.0,4.536634469685565,7.0,2.0
5.0,5.0,6.0,5.0,7.0,3.0,2.0,2.0,5.0,7.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,6.856730720101973,0.0,2.0
7.0,7.0,6.0,3.0,5.0,3.0,0.0,8.0,9.0,5.0
5.0,4.0,0.0,6.0,9.0,5.0,6.0,3.0,9.0,2.0
5.0,8.589070472471343,6.0,5.0,7.0,3.0,0.0,9.0,7.0,9.0
5.0,5.0,6.0,6.0,9.0,5.0,4.0,6.0,0.0,2.0
5.0,6.0,6.0,5.0,7.0,5.0,6.0,3.0,4.0,0.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,0.0,0.0
5.0,6.0,6.0,5.0,7.0,5.0,6.0,7.0,1.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,6.0,1.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,8.0,0.0
7.0,6.0,6.0,5.0,7.0,3.0,0.0,3.0,1.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,1.0,7.0,8.0,2.0
5.0,5.0,3.0,6.0,9.0,5.0,6.0,7.0,0.0,0.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,3.0,4.0,2.0
5.0,5.0,6.0,3.0,5.0,3.0,7.0,7.0,1.0,5.0
5.0,0.0,0.0,9.0,9.0,5.0,5.0,6.0,9.0,2.0
5.0,5.0,3.0,6.0,9.0,5.0,3.0,3.0,0.0,2.0
5.0,3.0,0.0,6.0,9.0,5.0,4.0,7.0,0.0,2.0
5.0,0.0,0.0,8.0,9.0,5.0,5.0,7.0,7.0,0.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,7.0,9.0,0.0
5.0,5.0,6.0,5.0,7.0,5.0,7.0,3.0,1.0,5.0
5.905344375564598,5.0,6.0,5.0,7.0,0.5473278122177014,7.905344375564598,7.0,0.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,1.0,2.0
5.0,5.0,6.0,5.0,7.0,3.0,6.0,7.0,1.0,2.0
5.0,2.0,0.0,6.0,9.0,5.0,6.0,7.0,9.0,5.0
5.0,5.0,3.0,6.0,9.0,5.0,6.0,3.0,7.0,2.0
5.0,4.626105438459137,3.0,6.0,7.0,5.0,5.626105438459137,7.0,8.626105438459136,2.0
5.0,7.719684001740307,6.0,5.0,7.0,3.0,1.0,1.2803159982596934,6.439368003480613,9.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,5.0,2.0
5.0,6.0,6.0,5.0,7.0,3.0,2.0,3.0,4.0,5.0
5.0,6.0,6.0,5.0,7.0,5.0,7.0,7.0,0.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,8.0,9.0,5.0
5.0,6.0,6.0,5.0,7.0,5.0,7.0,3.0,0.0,7.0
5.0,5.0,6.0,5.0,7.0,1.0,7.0,5.0,0.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,2.0,5.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,1.0,5.0
5.0,4.0,0.0,6.0,9.0,5.0,6.0,3.0,7.0,2.0
5.0,5.0,6.0,6.0,9.0,3.0,6.0,7.0,9.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,3.0,5.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,1.0,5.0
5.0,5.0,6.0,5.0,7.0,3.0,2.0,7.0,2.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,5.0,0.0
5.0,6.0,6.0,5.0,7.0,5.0,7.0,3.0,2.0,0.0
8.723870132347336,9.0,6.0,3.0,5.0,6.552259735305327,9.0,0.0,8.723870132347336,2.8283896029579902
5.0,5.0,6.0,6.0,9.0,5.0,3.0,7.0,9.0,0.0
5.0,5.0,6.0,5.0,7.0,5.0,3.0,5.0,0.0,2.0
5.0,5.0,3.0,6.0,9.0,5.0,6.0,5.0,7.0,2.0
5.0,0.0,0.0,6.0,9.0,5.0,4.0,6.0,1.0,2.0
7.0,9.0,6.0,1.6171648139405028,2.0,4.382835186059497,1.3828351860594972,9.0,8.30858240697025,0.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,8.0,2.0
5.0,5.0,3.0,6.0,9.0,5.0,6.0,6.796016392091595,7.0,5.0
8.420568010037313,7.579431989962687,6.0,6.0,9.0,2.158863979925375,0.0,2.5794319899626874,4.420568010037313,7.0
5.0,7.0,6.0,5.0,7.0,3.0,1.0,8.0,5.0,2.0
9.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,5.0,5.0
5.0,6.0,6.0,5.0,7.0,5.0,6.0,3.0,0.0,7.0
5.0,5.0,6.0,5.0,7.0,3.0,6.0,3.0,0.0,5.0
5.0,5.0,6.0,6.0,7.0,5.0,6.0,3.0,7.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,5.0,2.0
5.0,8.43812216510699,6.0,5.0,7.0,5.0,7.0,1.0,8.0,6.123755669786021
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,2.0,0.0
5.0,4.0,3.0,6.0,9.0,5.0,6.0,6.0,2.0,5.0
5.0,5.0,3.0,6.0,7.0,5.0,6.0,3.0,2.0,2.0
5.0,5.0,6.0,5.0,7.0,6.0,6.0,7.0,4.0,2.0
0.0,0.0,0.0,6.661846889145641,9.0,5.0,5.0,7.0,3.0072296662815377,4.007229666281537
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,8.0,2.0
5.0,5.0,3.0,6.0,9.0,5.0,6.0,3.0,9.0,0.0
8.0,9.0,6.0,0.9223331583153058,2.0,5.922333158315306,0.0,9.0,9.0,7.0
6.330111174694107,6.165055587347053,6.0,5.0,7.0,6.330111174694107,7.165055587347053,8.0,7.165055587347053,7.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,2.0,5.0
6.612556855813656,9.0,6.0,1.0,2.0,3.0,1.9188352837204832,9.0,8.693721572093173,7.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,0.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,8.0,0.0
6.0,5.0,6.0,5.0,7.0,6.0,9.0,3.0,0.0,5.0
5.0,4.0,3.0,6.0,9.0,5.0,4.0,6.0,7.0,0.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,0.0,5.0
9.0,9.0,6.0,5.0,7.0,1.0,0.0,8.990665426779975,8.0,5.0
5.0,9.0,6.0,1.0,5.0,1.0,7.0,8.0,7.0,2.0
8.0,9.0,6.0,5.0,7.0,1.0,0.0,0.0,7.0,7.0
5.0,5.369142682182769,6.0,5.0,7.0,5.0,3.6308573178172314,2.6308573178172314,0.3691426821827686,0.0
5.0,7.0,6.0,5.0,7.0,8.0,1.0,7.0,8.0,2.0
8.0,6.0,6.0,5.0,7.0,5.0,9.0,8.0,0.0,2.0
5.0,5.0,3.0,6.0,7.0,5.0,4.0,7.0,8.0,0.0
5.0,2.0,0.0,8.0,9.0,5.0,4.0,5.0,8.0,2.0
5.0,5.0,6.0,6.0,7.0,5.0,6.0,5.0,8.0,2.0
5.91113283581976,5.0,6.0,5.0,7.0,1.0,7.91113283581976,7.0,8.0,0.0
5.0,5.0,6.0,5.0,9.0,3.0,6.0,7.0,0.0,5.0
3.0,5.0,6.0,6.0,9.0,5.0,5.0,5.0,4.0,0.0
5.0,5.0,6.0,5.0,7.0,5.0,4.0,3.0,0.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,6.0,0.0,2.0
5.0,5.0,6.0,5.0,7.0,3.0,6.0,3.0,1.0,2.0
5.0,5.0,6.0,5.2790818099213235,7.0,3.0,1.7209181900786765,7.0,8.279081809921323,0.0
1.0,5.0,0.0,8.0,9.0,5.0,6.0,7.0,1.0,2.0
5.0,5.0,3.0,5.0,7.0,5.0,6.0,3.0,5.0,2.0
5.0,0.0,6.0,6.0,9.0,3.1817518578643673,4.0,6.909124071067817,9.0,0.0
5.0,5.0,6.0,6.0,9.0,5.0,5.0,5.0,9.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,1.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,2.4287579032557307,6.571242096744269,9.0,5.0
5.0,4.0,3.0,6.0,9.0,5.0,4.0,6.0,0.0,2.0
5.0,0.0,0.0,8.0,9.0,5.0,6.0,7.0,8.0,0.0
5.0,5.0,3.0,6.0,9.0,5.0,4.0,6.219174139653226,8.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,3.0,5.0,5.0
5.0,5.0,0.0,6.0,9.0,3.0,6.0,5.0,8.0,0.0
5.0,5.0,6.0,5.0,7.0,3.0,6.0,3.0,8.0,2.0
5.0,5.0,6.0,5.0,7.0,6.0,7.0,3.0,1.0,5.0
9.0,9.0,6.0,1.0,2.0,0.0,9.0,9.0,8.0,2.0
5.0,9.0,6.0,3.0,5.0,3.0,2.0,8.0,1.0,9.0
5.0,6.0,6.0,5.0,7.0,5.0,3.0,7.0,8.0,0.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,6.0,1.0,2.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,7.0,5.0,0.0
5.0,5.0,6.0,6.0,9.0,5.0,6.0,3.0,4.0,0.0
5.0,5.0,6.0,6.0,9.0,5.0,4.0,6.0,8.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,4.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,7.0,7.0,0.0,7.0
5.0,5.0,6.0,6.0,7.0,5.0,5.0,6.0,7.0,0.0
5.0,2.0,0.0,6.0,9.0,5.0,4.0,5.0,5.0,2.0
6.0,6.0,6.0,5.0,7.0,6.0,7.0,8.0,7.0,7.0
5.0,0.0,0.0,8.0,9.0,5.0,5.0,3.0,9.0,0.0
5.0,5.0,6.0,5.0,7.0,5.0,6.302996300617218,6.0,7.0,2.0
5.0,4.354912038008195,6.0,6.0,7.0,5.0,6.0,3.0,8.0,5.0
5.0,7.0,6.0,3.0,7.0,3.0,7.0,7.0,0.0,5.0
8.0,7.866241919757565,6.0,3.0,7.0,9.0,0.0,7.0,8.0,2.0
5.0,5.0,6.0,5.0,7.0,5.0,6.0,3.0,0.0,2.0
5.0,5.0,6.0,1.0,5.655761841559568,4.344238158440432,6.0,7.0,7.3278809207797835,2.0
