time,a1,a2,a3,a4,a5,a6,a7,a8
1.0,1.0,5.0,7.0,3.0,5.881378257552555,6.118621742447445,6.118621742447445,4.118621742447445
9.0,2.623861242417795,8.0,7.0,9.0,8.0,0.0,0.0,3.0
4.0,4.0,1.0,9.0,1.0,1.0,1.0,7.514797326160023,7.0
8.0,3.0,5.0,7.0,3.0,3.0,0.0,7.0,7.0
1.0,7.0,1.0,7.0,1.0,5.0,4.254208917436924,8.0,6.0
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,2.0
1.0,1.0,5.0,7.0,3.0,5.0,9.0,7.0,4.0
5.0,5.0,7.0,7.0,6.0,6.0,7.0,3.0,1.0
9.0,4.0,8.0,9.0,9.0,8.0,0.0,0.0,3.0
8.0,5.0,3.0,7.0,1.0,3.0,0.0,8.0,8.0
1.0,1.0,5.0,7.0,3.0,6.0,6.0,6.0,4.0
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,2.0
0.0,0.0,8.0,5.7270417074589455,5.0,7.091197865676318,9.0,5.0,0.0
1.0,7.0,1.0,7.0,5.0,5.0,4.228935755277058,2.0,2.0
1.0,4.0,8.0,7.0,6.0,5.0,9.0,4.0,0.0
4.0,4.0,3.0,9.0,1.0,3.0,3.0,7.830688417865355,6.0
1.0,4.0,5.0,7.0,7.0,3.0,7.0,2.0,0.0
9.0,4.0,8.0,7.0,9.0,5.0,0.0,1.0,3.0
7.0,7.0,3.0,7.0,0.0,3.0,0.0,9.0,8.0
4.317378039451264,9.0,1.0,5.317378039451264,4.841310980274368,7.523932940823104,0.841310980274368,2.158689019725632,2.317378039451264
0.33079377992690306,7.0,1.0,7.0,1.0,5.0,5.669206220073097,8.0,6.0
0.0,0.0,8.0,8.595296934292241,5.0,3.0,9.0,5.0,0.0
1.0,7.0,1.0,7.0,1.0,5.0,5.0,8.0,6.0
4.0,4.0,3.0,7.0,1.0,3.0,3.0,7.0,6.0
0.0,5.0,1.0,7.0,6.0,8.0,5.0,1.0,0.0
7.22993573938423,9.0,8.0,5.0,5.0,2.45987147876846,4.130149941436796,4.5900214202052565,3.819957159589487
5.0,4.0,6.0,7.0,7.0,1.0,7.0,2.0,1.0
4.0,4.0,2.0,7.0,4.0,3.0,2.0,4.0,4.0
0.0,0.0,8.0,5.0,5.0,3.0,9.0,5.0,0.0
4.099200800086264,1.0,5.0,7.0,3.0,5.0,5.2251997999784345,6.2251997999784345,5.0
5.0,2.2877385188578447,6.0,7.0,6.0,3.0,7.0,3.0,1.0
8.0,4.0,3.0,5.0,0.0,6.0,0.0,9.0,9.0
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,2.0
4.0,4.0,6.0,7.0,2.0,3.0,6.0,7.0,6.0
8.0,5.0,5.0,7.0,2.0,5.0,0.0,7.0,7.0
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,2.0
0.0,0.0,8.0,5.65100982614373,5.0,3.0,9.0,5.0,0.0
8.0,5.0,4.0,5.0,2.0,5.0,0.0,7.0,8.0
8.0,3.666735379686786,3.0,7.0,1.0,8.333264620313214,0.0,7.0,8.0
0.0,4.0,2.0,5.0,5.0,5.0,8.0,2.0,0.0
4.0,3.7917302511849718,1.0,9.0,0.20826974881502824,8.0,1.7917302511849718,8.0,7.0
5.0,4.254277721832853,7.0,9.0,7.0,1.0,7.0,3.0,1.0
0.0,0.0,8.0,6.211179531159093,5.0,3.0,9.0,5.0,0.0
0.0,0.0,8.0,5.0,5.0,7.870216380148571,9.0,5.0,0.0
1.0,5.0,2.0,5.0,7.0,5.0,5.0,1.0,0.0
1.0,7.0,1.0,7.0,1.0,5.0,4.119257403894039,8.0,6.0
4.0,4.0,1.0,9.0,1.0,1.0,1.0,8.0,7.0
6.0,7.0,3.0,7.0,0.0,4.211147952675419,1.0,9.0,8.0
0.0,0.0,8.0,8.57476744163128,5.0,3.0,9.0,5.0,0.0
4.0,4.0,6.0,7.0,6.0,8.0,7.0,3.0,1.0
0.0,4.0,3.0,9.0,4.0,5.0,9.0,3.0,1.0
0.0,1.0,8.0,5.0,5.0,3.0,9.0,5.0,0.0
4.0,3.0,7.0,7.0,7.0,5.578120468335292,8.0,2.0,0.0
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,2.0
8.0,1.0,8.0,7.0,8.0,3.0,5.0,2.0,1.9955560483785053
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,1.4568122081617463
2.813203505345401,1.0,5.0,7.0,3.0,5.0,5.546699123663649,6.546699123663649,5.0
1.0,7.0,1.0,7.0,1.0,5.0,5.0,8.0,6.0
6.0,4.0,9.0,5.0,8.0,5.0,8.0,2.0,0.0
0.0,0.0,1.0,7.0,4.0,5.0,6.510690332882097,3.0,2.0
0.0,0.0,1.0,8.778840719642792,4.889420359821396,5.889420359821396,6.0,2.110579640178604,0.22115928035720778
1.0,1.0,5.0,7.0,3.0,5.0,9.0,7.0,4.0
0.0,1.0,8.0,5.0,5.0,5.592247899106033,9.0,5.0,0.0
1.0,3.0,5.0,7.0,6.0,1.0,7.0,2.0,0.0
8.0,4.524096756290202,3.0,9.0,1.0,5.0,0.0,8.0,8.0
9.0,6.0,8.0,9.0,9.0,5.0,0.0,1.0,3.0
6.804197904150513,7.0,3.0,7.0,0.0,3.0,0.0,9.0,8.0
9.0,4.0,8.0,7.0,9.0,9.0,0.0,0.0,3.0
4.607134974727481,4.0,1.0,7.0,4.0,6.0,2.0,3.0,4.0
0.0,0.0,8.0,5.357905440331027,5.0,3.0,9.0,5.0,0.0
1.0,4.0,2.0,7.0,7.0,8.0,5.0,0.0,0.0
1.0,1.0,1.0,7.0,6.0,5.0,5.0,1.0,0.0
6.371776207567727,9.0,7.442335688648409,5.371776207567727,5.185888103783864,0.9294405189193183,5.698783273512954,4.442335688648409,3.0
8.0,9.0,5.955783843965284,6.36281077068981,5.681405385344905,3.7256215413796214,0.9557838439652837,2.9557838439652837,3.6371892293101893
8.0,5.0,2.0,7.0,0.0,5.0,0.0,9.0,9.0
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,1.5196867457791816
1.0,1.0,1.0,7.0,6.0,5.0,5.0,1.0,0.0
1.0,1.0,5.0,7.0,3.0,5.0,8.0,7.0,4.6297421500822455
0.0,0.0,5.002201568213726,8.143486162346779,4.5717430811733895,3.856513837653221,7.715229243520168,4.143486162346779,0.8565138376532211
5.0,5.0,1.0,7.0,4.0,3.0,2.0,4.0,4.0
0.0,0.0,1.0,7.712306118665452,4.356153059332725,5.356153059332725,6.0,2.643846940667274,1.2876938813345487
8.0,2.0,4.0,9.0,2.0,5.0,0.0,7.0,8.0
1.0,5.0,2.0,5.0,7.0,5.0,5.0,1.0,0.0
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,1.0
0.0,0.0,1.0,7.05849924993193,4.029249624965964,5.029249624965964,6.970750375034036,2.970750375034035,1.9415007500680705
0.0,4.0,1.0,7.0,4.0,8.0,7.0,3.0,2.0
6.0,7.0,3.0,7.0,0.0,5.271218221200853,0.4542436442401707,9.0,8.0
9.0,2.222228417152865,9.0,7.0,9.0,6.0,0.0,1.0,3.0
4.0,4.0,1.0,7.0,6.0,1.0,2.0,1.0,1.0
0.0,1.0,1.0,7.0,5.0,5.0,6.0,2.0,0.0
8.0,2.0,3.0,7.0,0.0,5.0,0.0,9.0,9.0
0.0,1.0,1.0,7.0,4.0,5.0,6.681232837196714,3.0,2.0
6.173604019873551,9.0,7.739593970189674,5.173604019873551,5.0868020099367754,0.43401004968387724,6.392385930442572,4.739593970189674,3.0
4.0,4.0,1.0,7.0,3.0,3.0,2.0,5.0,5.0
4.0,4.0,2.0,7.0,4.0,3.0,2.0,4.0,5.0
8.0,2.0,5.0,7.0,3.0,5.0,0.0,6.0,7.0
8.0,1.0,5.0,9.0,3.0,5.0,0.0,6.0,6.0
2.0,5.0,4.0,7.0,8.0,6.0,5.0,0.0,0.0
9.0,2.0,8.0,5.0,9.0,5.0,0.0,1.0,3.0
0.0,0.0,8.0,5.0,5.0,3.0,9.0,5.0,0.0
1.0,7.0,1.0,7.0,1.0,5.0,5.0,8.0,6.0
5.0,5.0,2.0,7.0,2.0,5.0,3.0,6.0,6.0
1.0,4.0,1.0,7.0,6.0,8.0,5.0,0.0,0.0
8.0,2.0,3.0,7.0,0.0,5.0,0.0,9.0,9.0
0.0,4.0,1.0,7.0,5.0,8.0,7.0,2.0,1.0
4.104240038054995,9.0,1.104240038054995,5.052120019027497,5.026060009513749,7.921819971458754,0.9739399904862512,2.0,2.0260600095137486
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,1.0
5.89372866010933,1.0,5.0,7.0,3.0,5.0,5.0,6.0,5.0
4.0,4.0,6.0,9.0,2.0,6.0,6.0,7.0,6.0
4.0,4.0,2.0,7.0,4.0,1.0,2.0,4.0,4.0
8.756981944143325,9.0,8.0,5.0,5.0,4.784909720716625,0.7290541675700246,4.243018055856675,5.0
4.0,4.0,1.0,5.0,0.0,8.0,1.0,8.0,7.0
4.0,4.0,1.0,5.0,4.0,5.0,2.0,4.0,4.0
9.0,4.0,8.0,9.0,9.0,1.0,0.0,0.0,3.0
6.79101566255038,9.0,8.0,5.0,5.0,0.39550783127518985,5.417968674899241,5.0,3.7910156625503797
9.0,5.0,8.0,9.0,9.0,5.0,0.0,1.0,3.0
7.0,1.0,5.0,7.0,3.0,5.0,1.0,6.0,6.0
0.30632864058847775,7.0,1.0,7.0,5.0,5.0,5.693671359411522,2.0,1.0
8.0,4.0,3.0,7.0,0.0,8.0,0.0,9.0,8.0
0.3600300028979727,7.0,1.0,7.0,5.0,5.0,5.639969997102027,2.0,1.0
9.0,5.0,9.0,7.0,9.0,5.0,0.0,1.0,3.073114083621115
7.364156158203144,1.0,5.0,7.728312316406289,3.0,5.0,0.6358438417968557,6.0,6.0
7.48634484927503,9.0,6.202206972462606,5.51365515072497,4.743172424637515,2.0273103014499396,2.2295172739125455,4.48634484927503,4.743172424637515
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,1.0
5.0,3.0,6.0,9.0,7.0,5.0,7.0,2.0,0.0
7.0,7.0,3.0,7.0,0.0,3.0,0.0,9.0,8.0
0.0,0.0,8.0,8.182778927460198,5.0,3.0,9.0,5.0,0.0
8.0,4.0,3.0,5.0,0.0,3.0,0.0,9.0,8.0
0.0,0.0,1.0,8.370174145438572,4.685087072719286,5.685087072719286,6.0,2.3149129272807145,0.629825854561429
9.0,4.0,9.0,5.0,9.0,3.0,0.0,1.0,3.0
7.034697266760518,9.0,3.4142936224412086,6.310201822159655,4.344899088920172,5.344899088920172,0.0,3.3448990889201724,4.344899088920172
0.0,0.0,8.0,5.0,5.0,3.0,9.0,5.0,0.0
9.0,5.0,8.0,9.0,9.0,5.0,0.0,1.0,3.0
7.0,7.0,3.0,7.0,0.0,3.0,0.0,9.0,8.0
1.0,4.0,3.0,7.0,7.0,1.0,5.0,0.0,0.0
6.058072426951133,9.0,1.1355023295526454,6.961285048699244,4.019357475650378,5.019357475650378,0.0,3.019357475650378,4.019357475650378
0.0,3.0,3.0,7.0,6.0,5.0,8.0,2.0,0.0
0.0,0.0,4.10715256277677,9.0,5.0,4.6683631873813844,7.3316368126186156,3.331636812618616,0.0
8.4208334667365,9.0,6.2625004002095,6.158333066527,5.5791665332635,5.4208334667365,0.0,2.8416669334730003,3.8416669334730003
1.0,7.0,1.5289256360500705,7.0,5.5289256360500705,5.0,5.0,1.4710743639499295,0.4710743639499294
1.0,4.0,4.0,5.0,7.0,6.0,5.0,1.0,0.0
0.0,0.0,1.0,9.0,5.0,6.0,6.0,2.0,0.0
4.031863166804964,9.0,1.0446084335269497,6.987254733278014,4.006372633360993,5.006372633360993,0.9936273666390072,3.006372633360993,3.0127452667219856
5.324411761051963,9.0,1.0,6.324411761051963,4.337794119474019,6.013382358422055,0.3377941194740184,2.6622058805259816,3.3244117610519632
1.0,1.0,5.0,7.0,3.0,5.0,9.0,7.0,4.0
5.789032383770906,9.0,7.261613343198173,5.210967616229094,4.894516191885454,0.5274190405727336,6.36709715131272,4.789032383770906,3.0
9.0,1.0,8.0,7.0,8.0,1.0,1.0,2.0,2.0
5.0,4.0,6.0,7.0,5.0,5.0,7.0,4.0,2.0
1.0,1.0,5.0,7.472746586121255,3.0,1.0,6.236373293060628,6.0,4.763626706939372
0.0,0.0,8.0,8.535241479318605,5.0,3.0,9.0,5.0,0.0
9.0,4.6472667997269195,8.0,7.0,9.0,1.0,0.0,0.0,3.0
4.665969678996237,9.0,1.0,7.0,4.0,5.0,0.6670151605018818,3.0,3.3329848394981183
0.0,4.0,4.0,7.0,6.0,8.0,9.0,2.0,0.0
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,1.06629159035322
4.0,2.0,7.0,7.0,6.0,1.0,7.0,3.0,1.0
5.482811912898657,9.0,6.189841695145299,5.517188087101343,4.741405956449328,1.292970217753358,5.44843573869597,4.482811912898657,3.0
5.0,5.0,6.0,7.0,7.0,6.0,6.0,2.0,1.0
0.0,4.0,2.0,5.0,6.0,5.0,7.0,2.0,0.0
8.0,9.0,6.835988178740275,5.776007880839816,5.3880039404199085,2.5520157616796326,1.8359881787402754,3.8359881787402754,4.223992119160184
5.0,4.0,6.0,7.0,7.0,5.0,6.0,2.0,0.0
8.0,3.0,5.0,7.0,3.0,5.0,0.0,6.0,7.0
1.0,2.0,3.0,7.0,7.0,5.0,5.0,0.0,0.0
0.0,1.0,8.0,5.0,5.0,3.0,9.0,5.0,0.0
0.0,0.0,8.0,8.024336443529359,5.0,3.0,9.0,5.0,0.0
0.0,1.0,8.0,7.0,5.0,3.0,9.0,5.0,0.0
0.0,0.0,1.0,7.539642857156384,4.269821428578192,5.269821428578192,6.730178571421808,2.730178571421808,1.4603571428436162
0.0,1.0,8.0,7.0,5.0,3.4723440804625136,9.0,5.0,0.0
0.0,0.0,8.0,6.63299806968232,5.0,3.0,9.0,5.0,0.0
7.0,7.0,3.0,7.0,0.0,3.0,0.0,9.0,8.0
9.0,2.0,8.0,7.0,9.0,5.0,0.0,1.0,3.0
6.0,7.0,3.0,7.0,0.0,4.049823054210588,1.0,9.0,8.0
8.0,4.0,3.0,9.0,0.0,5.0,0.0,9.0,9.0
1.0,1.0,5.0,9.0,3.0,3.0,7.85236669425958,6.0,4.0
4.0,4.0,6.0,7.0,7.0,5.0,7.0,3.0,1.0
8.0,9.0,6.673186644770512,5.884542236819659,5.442271118409829,2.769084473639318,1.6731866447705115,3.6731866447705115,4.115457763180341
1.0,1.0,3.0,7.0,6.0,9.0,6.0,2.0,0.0
8.06431866705617,9.0,5.192956001168511,6.871362665887659,5.93568133294383,5.06431866705617,0.0,2.128637334112341,3.128637334112341
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,1.0
6.374964584009979,9.0,2.3123760440349272,6.625035415990021,4.187482292004989,4.250070831980041,0.5624468760149686,3.3749645840099793,4.187482292004989
4.0,4.0,6.0,9.0,7.0,3.0,7.0,2.0,0.0
0.0,0.0,4.9488013075614745,9.0,5.0,4.307656582473654,7.692343417526346,3.692343417526346,0.0
7.0,7.0,3.0,7.0,0.0,3.0,0.0,9.0,8.0
0.0,0.0,8.0,5.0,5.0,3.0,9.0,5.0,0.0
8.0,4.915943557947844,4.0,5.0,1.0,6.0,0.0,7.0,8.0
0.0,0.0,8.0,8.62808765149114,5.0,3.0,9.0,5.0,0.0
9.0,3.0,8.0,5.0,9.0,6.0,0.0,0.0,3.0
6.630208936519885,9.0,2.470487518546398,6.579860708986743,4.210069645506628,5.210069645506628,0.0,3.2100696455066284,4.210069645506628
1.0,4.0,3.0,9.0,6.0,5.0,6.0,2.0,0.0
7.23693059404593,1.0,8.0,7.0,8.0,3.0,5.76306940595407,2.0,1.0
7.0,7.0,3.0,7.0,0.0,3.0,0.0,9.0,8.0
1.0,1.0,1.9051523953696357,7.0,6.0,5.0,5.905152395369636,1.0,0.0
1.0,4.0,4.0,7.0,7.0,6.0,5.0,1.0,0.0
4.0,4.0,1.0,5.0,2.0,3.0,2.0,5.0,6.0
7.964606471532679,1.0,8.0,7.0,8.0,2.9292129430653597,5.0,2.0,1.0
4.0,4.0,6.0,9.0,7.0,5.0,7.0,2.0,0.0
0.0,0.0,1.0,8.695902052181399,4.8479510260906995,5.8479510260906995,6.1520489739093005,2.152048973909301,0.30409794781860167
0.0,1.0,1.8192364292869023,7.0,5.0,5.0,7.638472858573804,2.0,0.0
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,1.0
0.0,0.0,8.0,6.157529043410286,5.0,3.0,9.0,5.0,0.0
8.0,4.0,5.0,7.0,3.0,8.0,0.0,6.0,7.0
7.0,1.0,8.0,7.0,8.0,2.265339225682492,5.0,2.0,1.0
8.0,4.0,4.0,7.0,0.0,1.0,0.0,9.0,9.0
8.0,4.0,3.0,5.0,0.0,5.0,0.0,9.0,8.0
4.032094504829223,9.0,1.0449323067609115,6.987162198068311,4.006418900965844,5.006418900965844,0.9935810990341555,3.0064189009658446,3.0128378019316893
6.513968312590277,9.0,2.1992593960439812,6.657354458273148,4.1713227708634255,5.1713227708634255,0.0,3.171322770863426,4.1713227708634255
6.248510871823833,7.0,3.0,7.0,0.0,3.0,0.7514891281761668,9.0,8.0
9.0,8.117229159141658,8.0,7.234458318283315,5.0,3.0,0.0,4.0,7.0
0.0,4.0,1.0,7.0,4.0,8.0,6.0,3.0,2.0
8.301963419397449,9.0,7.022748787156427,5.0,5.0,6.279214632241021,0.13960731612051036,3.720785367758979,4.581178051638469
0.0,4.0,1.0,7.0,4.0,6.0,6.0,3.0,1.0
0.5939064458912049,7.0,1.0,7.0,1.0,5.0,5.406093554108795,8.0,6.0
0.0,0.0,8.0,5.0,5.0,7.262637836777136,9.0,5.0,0.0
8.0,4.0,3.0,5.0,0.0,3.0,0.0,9.0,8.0
0.0,0.0,8.0,7.907723338153844,5.0,3.0,9.0,5.0,0.0
0.0,1.0,8.0,5.0,5.0,3.0,9.0,5.0,0.0
0.0,0.0,8.0,5.0,5.0,3.0,9.0,5.0,0.0
8.0,4.0,3.0,7.0,1.0,3.0,0.0,8.0,8.0
0.0,0.0,8.0,6.0713510208695,5.0,6.660811223913125,9.0,5.0,0.0
0.0963694925046732,7.0,1.0,7.0,5.0,5.0,5.903630507495327,2.0,1.0
1.0,1.0,5.0,7.2841630483090025,3.0,1.0,7.0,6.0,4.0
0.0,1.0,8.0,5.0,5.0,3.0,9.0,5.0,0.0
7.107443248805987,9.0,3.2148864976119755,7.0,5.107443248805987,5.0,0.0,2.4462783755970063,3.4462783755970063
0.0,1.0,1.0,7.0,4.0,5.0,7.0,3.0,2.0
0.0,0.0,1.0,7.825224233730768,4.412612116865383,5.412612116865383,6.587387883134617,2.587387883134616,1.1747757662692326
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,2.0
8.1077201841462,9.0,8.0,5.0,5.0,1.538600920730995,2.6768394475614032,4.892279815853801,5.0
1.0,7.0,1.0,7.0,5.0,5.0,3.8454269375168906,2.0,2.0
5.0,4.0,2.0,9.0,2.0,1.0,3.0,6.0,6.0
6.76250125646847,9.0,3.6687543976396446,6.23749874353153,4.381250628234235,3.47499748706306,1.1437518847027048,3.76250125646847,4.381250628234235
1.0,1.0,1.0,7.0,2.0,5.0,5.0,5.0,5.0
6.001449208690682,9.0,1.005072230417384,6.998550791309318,4.000724604345341,4.997101582618638,0.002173813036021599,3.001449208690681,4.000724604345341
7.0,7.0,3.0,7.0,0.0,3.0,0.0,9.0,8.0
0.0,0.0,8.0,7.751117422637289,5.0,4.561103221703387,9.0,5.0,0.0
7.263863490109137,9.0,3.949014810254653,6.157424339927242,4.421287830036379,5.421287830036379,0.0,3.421287830036379,4.421287830036379
1.0,7.0,1.0,7.0,1.0,5.0,5.0,8.0,6.0
8.0,4.0,4.0,7.0,1.0,3.0,0.0,9.0,8.0
0.0,0.0,8.0,7.45840138648998,5.0,4.926998266887525,9.0,5.0,0.0
5.0,4.0,1.0,7.0,1.0,3.0,1.0,7.0,6.0
0.0,7.0,1.0,7.0,1.0,5.0,6.0,8.0,6.0
0.0,0.0,8.0,9.0,5.0,3.0,9.0,5.0,0.0
7.0,7.0,3.0,7.0,0.0,3.0,0.0,9.0,8.0
0.5548940954632772,7.0,1.0,7.0,1.0,5.0,5.445105904536723,8.0,6.0
1.0,4.0,2.0,9.0,7.0,5.0,5.0,0.0,0.0
1.0,1.0,1.0,6.520204762775015,2.0,5.0,5.0,5.0,5.0
5.0,3.0,5.0,7.0,8.0,5.0,5.0,0.0,0.0
5.0,5.0,6.0,5.0,7.0,5.0,7.0,3.0,1.0
8.0,1.0,5.0,9.0,3.0,5.0,0.0,6.0,6.0
8.0,4.0,3.0,5.0,1.0,5.0,0.0,8.0,8.0
5.0,5.0,6.0,9.0,6.0,8.0,7.0,3.0,1.0
8.0,2.0,3.0,7.0,0.0,5.0,0.0,9.0,9.0
0.0,0.0,8.0,8.335819926306653,5.0,3.8302250921166836,9.0,5.0,0.0
8.0,4.0,3.0,7.0,1.0,6.0,0.0,7.0,8.0
1.0,1.0,5.0,8.885159576025927,3.0,1.0,6.942579788012964,6.0,4.057420211987036
0.0,0.0,7.2904729239591575,5.202722021725955,4.898638989137023,3.202722021725955,8.695916967411067,4.797277978274045,0.20272202172595488
1.0,4.0,4.0,5.0,6.0,5.0,7.0,2.0,0.0
0.0,0.0,8.0,5.0,5.0,4.538736827085179,9.0,5.0,0.0
1.8996070725803849,7.0,1.2249017681450962,7.0,5.0,5.0,4.325294695564711,2.0,2.0
8.0,3.157572485879788,3.0,7.0,1.0,8.842427514120212,0.0,7.0,8.0
0.0,0.0,8.0,5.0,5.0,4.73881357393487,9.0,5.0,0.0
0.0,4.0,2.0,5.0,5.0,5.0,7.0,2.0,0.0
0.0,1.0,8.0,0.253482203354361,5.0,1.1013928813417444,9.0,5.0,0.0
0.0,0.0,8.0,5.0,5.0,6.432341705094217,9.0,5.0,0.0
1.0,7.0,1.0,7.0,1.0,5.0,5.0,8.0,6.0
1.0,1.0,5.0,7.0,3.0,5.0,8.953019378673691,7.0,4.0
4.0,4.0,6.0,7.0,6.0,3.0,7.0,3.0,2.0
4.0,4.0,2.0,7.0,2.0,1.0,3.0,7.0,6.0
0.0,0.0,8.0,6.232358319330014,5.0,6.459552100837483,9.0,5.0,0.0
4.0,9.0,1.0,6.013990932110725,4.493004533944638,6.479013601833913,1.0,2.5069954660553626,2.5069954660553626
0.0,0.0,1.0,7.874723156032259,4.437361578016129,5.437361578016129,6.562638421983871,2.5626384219838707,1.1252768439677412
0.0,0.0,7.442071961633288,5.159408010961918,4.920295994519041,3.1594080109619176,8.760887983557122,4.840591989038082,0.1594080109619178
4.0,4.0,1.0,7.0,4.0,8.0,2.0,4.0,4.0
9.0,4.0,8.0,7.0,9.0,1.0,0.0,0.0,3.0
1.0,1.0,5.0,7.0,3.0,5.0,9.0,7.0,4.0
0.0,0.0,8.0,5.236892891523456,5.0,3.0,9.0,5.0,0.0
8.485399710842737,9.0,6.456199132528212,6.0292005783145255,5.514600289157263,5.485399710842737,0.0,2.9707994216854745,3.9707994216854745
1.0,7.0,1.2775896573948442,7.0,5.277589657394844,5.0,5.0,1.7224103426051558,1.0
8.0,4.0,4.0,9.0,2.0,5.11050341375766,0.0,7.0,7.0
1.0,7.0,1.0,7.0,1.0,5.0,5.0,8.0,6.0
1.0,1.0,1.0,7.0,6.0,5.0,5.0,1.0,0.0
8.0,4.0,4.0,7.0,0.0,6.0,0.0,9.0,9.0
8.0,1.0,8.0,7.0,8.0,3.0,1.0550368738434022,2.0,2.0
1.0,7.0,1.0,7.0,1.0,5.0,4.570193776149511,8.0,6.0
1.0,1.0,1.0,7.0,2.0,5.0,5.0,5.0,5.0
5.0,4.0,6.0,7.0,6.0,6.0,7.0,3.0,1.0
5.479111698669302,9.0,1.0,7.0,4.0,5.0,0.2604441506653491,3.0,3.739555849334651
6.894293920029696,9.0,4.130028720103936,6.105706079970304,4.447146960014848,3.211412159940608,1.3414408800445439,3.894293920029696,4.447146960014848
8.0,9.0,6.772672699598386,5.818218200267743,5.409109100133872,2.6364364005354854,1.772672699598386,3.772672699598386,4.181781799732257
0.0,0.0,1.0,7.415874014549414,4.207937007274706,5.207937007274706,6.792062992725294,2.792062992725293,1.5841259854505862
4.0,4.0,6.0,7.0,7.0,1.0,7.0,2.0,0.0
0.0,0.0,8.0,5.0,5.0,3.0,9.0,5.0,0.0
4.0,4.0,6.0,9.0,7.0,5.0,7.0,2.0,0.0
1.0,7.0,1.0,7.0,5.0,5.0,5.0,2.0,1.0
8.0,3.996818988426391,4.0,5.0,2.0,6.0,0.0,7.0,7.0
0.0,1.0,8.0,2.8244447945778055,5.0,2.129777917831122,9.0,5.0,0.0
1.0,1.0,1.0,5.0,2.0,5.0,5.0,5.0,4.652404426484821
7.0,7.0,3.0,7.0,0.0,3.0,0.0,9.0,8.0
0.0,0.0,1.0,7.252732307398246,4.126366153699123,5.126366153699123,6.873633846300877,2.873633846300877,1.7472676926017539
7.694898400188669,1.0,8.0,7.0,8.0,2.389796800377338,5.0,2.0,1.0
0.0,4.0,1.0,7.0,6.0,8.0,6.0,1.0,0.0
0.0,4.0,6.0,7.0,5.0,1.0,9.0,4.0,0.0
4.0,4.0,1.1183101688312282,7.0,3.0,8.0,2.0,5.0,5.0
4.108160629136744,4.0,7.0,9.0,7.0,8.0,7.891839370863256,2.0,0.0
0.0,2.0,1.0,7.0,4.0,5.0,7.0,3.0,2.0
4.7886645052704555,9.0,1.0,5.7886645052704555,4.605667747364772,6.817003242094317,0.6056677473647722,2.3943322526352278,2.7886645052704555
4.0,4.0,1.0,7.0,3.0,1.0,2.0,5.0,5.0
